# StartTime = 09-12-2017 09:02:49.4484 am
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Fuel rate (gal/hr), Engine RPM (RPM), Time since engine start (sec), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Intake manifold absolute pressure (inHg), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Instant fuel economy (MPG), Magnetometer Z (µT), Magnetometer Y (µT), Magnetometer X (µT), Engine coolant temperature (F), Fuel/Air commanded equivalence ratio, Ambient air temperature (F), Barometric pressure (inHg), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Engine reference torque (lb•ft), Mass air flow rate (lb/min), Trip Duration (min), Trip Distance (miles), Altitude (ft), Absolute throttle position (%)
40.951,33.81885,-118.3598,3.106856,0.6561229,906.25,52,3.452449,0.3768897,20.14959,8.996173,52.13674,14.62532,14.71239,4.735174,15.11611,1.863776,42.44071,96.8,0.998997,0,29.5301,0,0,0,0,0.7735093,0.01030324,-26.24672,18.03922
41.953,33.81886,-118.3598,3.106856,0.6552433,877.25,52,5.463696E-16,0.6904899,20.13978,8.984114,54.00467,14.62532,14.56682,4.74153,14.96781,5.917246,47.91981,96.8,0.998997,0,29.5301,0,0,0,0,0.7950814,0.01141006,-26.24672,17.64706
42.95,33.81887,-118.3598,2.485485,0.6561229,868.75,52,-0.6623982,0.5580102,20.25919,8.996173,54.38725,14.62532,14.50699,3.788139,14.74079,8.230062,48.35503,96.8,0.998997,0,29.5301,0,0,0,0,0.8065547,0.01188501,-29.52756,17.64706
43.951,33.81887,-118.3598,1.864114,0.641171,875,52,-0.7501879,0.4079727,19.60112,8.791166,52.76823,14.62532,14.62532,2.907358,14.87494,8.89477,48.94854,96.8,0.998997,0,29.5301,0,0,0,0,0.8267967,0.01251337,-29.52756,17.64706
44.947,33.81887,-118.3598,1.864114,0.6438096,874,52,5.463696E-16,0.4079727,19.86193,8.827344,52.75614,14.62532,14.62532,2.895442,15.89436,9.417417,48.72628,96.8,0.998997,0,29.5301,0,0,0,0,0.8476769,0.01316444,-32.8084,17.64706
45.947,33.81886,-118.3598,0,0.6508457,871.75,52,-2.364859,-0.06499907,20.11353,8.923818,53.76416,14.62532,14.63737,0,14.29044,8.900031,49.17219,96.8,0.998997,0,29.5301,0,0,0,0,0.8574402,0.01316444,-32.8084,17.64706
46.95,33.81886,-118.3598,0,0.6438096,882.75,58,3.642464E-16,-0.7554889,20.10927,8.827344,52.52021,14.62532,14.64898,0,14.92632,9.515838,49.24773,96.8,0.998997,0,29.5301,0,0,0,0,0.8763334,0.01316444,-32.8084,17.64706
47.946,33.81886,-118.3598,0,0.6306167,872.5,58,3.642464E-16,-0.7554889,19.26209,8.646456,52.04833,14.62532,14.66461,0,14.26897,8.704099,49.32376,100.4,0.998997,0,29.5301,0,0,0,0,0.8901215,0.01316444,-36.08924,17.64706
48.948,33.81886,-118.3598,0,0.6121468,863.25,58,3.642464E-16,-0.6230093,18.9665,8.393212,51.06528,14.62532,14.52664,0,14.30145,9.470571,48.90061,100.4,0.998997,0,29.5301,0,0,0,0,0.9092851,0.01316444,-36.08924,17.64706
49.948,33.81886,-118.3598,0,0.6974604,839,58,3.642464E-16,-0.4729717,22.41471,9.562957,58.73145,14.62532,14.90618,0,14.9233,9.101748,48.55805,100.4,0.998997,0,29.5301,0,0,0,0,0.9295012,0.01316444,-36.08924,18.03922
50.95,33.81886,-118.3598,0,0.7124122,840.5,58,3.642464E-16,-0.4729717,22.68568,9.767963,61.03801,14.62532,14.75079,0,14.58743,8.077879,48.59927,100.4,0.998997,0,29.5301,0,0,0,0,0.9485065,0.01316444,-39.37008,18.03922
51.947,33.81886,-118.3598,0,1.239245,1128,58,3.642464E-16,-1.456986E-16,39.82639,16.99143,79.1143,14.62532,14.6588,0,14.73998,11.94161,45.01482,100.4,0.998997,0,29.5301,0,0,0,0,0.9585692,0.01316444,-39.37008,19.21569
52.949,33.81887,-118.3598,0,2.514551,1323.25,58,3.642464E-16,-1.456986E-16,51.23824,34.47729,84.1932,14.62532,14.57173,0,13.8578,15.03868,48.03686,100.4,0.998997,0,29.5301,0,0,0,0,0.9801283,0.01316444,-42.65092,22.7451
53.95,33.8189,-118.3598,3.728227,2.569065,1737.5,64,3.916237,0.7832475,43.15837,35.22473,106.4773,14.62442,14.38196,1.4512,13.59067,24.5218,45.75261,100.4,0.998936,0,29.5301,0,0,0,0,0.9915898,0.01388744,-39.37008,24.31373
54.951,33.81894,-118.3598,9.320568,3.388174,1982.75,64,6.195994,2.022446,46.06038,46.45563,113.439,14.6204,14.80348,2.750912,13.79025,28.47252,43.05102,100.4,0.9986615,0,29.5301,0,0,0,0,1.013271,0.01662637,-32.8084,27.05882
55.952,33.81897,-118.3598,10.56331,3.424326,1932.75,64,5.388173,2.316701,49.54465,46.95132,127.5869,14.6079,14.44135,3.084785,14.14945,29.08319,42.60656,100.4,0.9978075,0,29.5301,0,0,0,0,1.023761,0.01844392,-32.8084,27.05882
56.953,33.81904,-118.3598,16.15565,3.022724,2026.5,64,6.718007,3.660303,41.19904,41.44491,107.4134,14.62532,14.07654,5.344732,14.31988,29.45156,43.44965,100.4,0.998997,0,29.5301,0,0,0,0,1.043949,0.02328355,-26.24672,25.09804
57.953,33.81911,-118.3598,18.64114,3.281494,2185,64,2.913277,4.242958,43.51767,44.99293,108.1501,14.62442,14.42885,5.301974,14.23775,29.57109,42.49688,100.4,0.998936,0,29.5301,0,0,0,0,1.064801,0.0295555,-22.96588,23.92157
58.954,33.81922,-118.3598,21.12662,2.595467,1879.5,64,3.56758,4.956474,31.38444,35.58674,99.44431,14.62532,15.14596,7.661002,14.54979,29.10033,43.57034,100.4,0.998997,0,29.5301,0,0,0,0,1.082067,0.03540017,-22.96588,23.52941
59.967,33.81932,-118.3598,22.36936,2.216393,1885,70,3.2497,4.43728,31.82289,30.38922,84.67247,14.62532,13.86311,10.09269,15.96321,28.27505,42.82435,104,0.998997,0,29.5301,0,0,0,0,1.093555,0.03968933,-22.96588,23.13725
60.953,33.81941,-118.3598,23.6121,0.8355452,1383.5,70,1.930347,3.584151,12.15419,11.45625,43.49081,14.62532,13.78586,28.25952,13.94522,27.52706,43.94318,104,0.998997,0,29.5301,0,0,0,0,1.109382,0.0457598,-19.68504,18.82353
61.952,33.81951,-118.3598,23.6121,0.6341348,1225.75,70,1.092739E-15,2.837459,13.76302,8.694693,37.25516,14.62532,14.92091,37.23515,14.25822,28.65827,45.17528,104,0.998997,0,29.5301,0,0,0,0,1.126624,0.05250562,-19.68504,17.64706
62.959,33.81961,-118.3598,22.99073,0.6183034,1175.75,70,-0.7361245,1.524648,13.83852,8.477627,37.86983,14.62532,14.89769,37.18358,13.8805,29.49616,44.20417,104,0.998997,0,29.5301,0,0,0,0,1.145871,0.05987197,-19.68504,17.64706
63.971,33.81969,-118.3598,22.36936,0.5963154,1090.5,70,-1.076247,0.6735352,14.22609,8.176147,39.37831,14.62532,14.62755,37.51264,13.55371,29.10284,43.44223,104,0.998997,0,29.5301,0,0,0,0,1.160019,0.06516967,-16.4042,17.2549
64.958,33.81977,-118.3598,19.88388,0.5848816,987.5,75,-3.314419,-0.6392886,14.82869,8.019377,42.65182,14.62532,14.90127,33.99641,12.93809,29.19667,42.88677,104,0.998997,0,29.5301,0,0,0,0,1.177265,0.07105209,-9.84252,17.2549
65.954,33.81984,-118.3598,17.39839,0.5699298,871.75,75,-4.289469,-1.883252,17.56993,7.81437,47.73385,14.62532,14.80839,30.52726,12.90738,29.9666,42.13485,104,0.998997,0,29.5301,0,0,0,0,1.197914,0.0776094,-9.84252,17.2549
66.958,33.8199,-118.3598,14.91291,0.5497008,823.25,75,-4.141345,-2.564296,17.94466,7.537008,50.23825,14.62532,14.83607,27.12914,12.46248,29.36184,42.82204,104,0.998997,0,29.5301,0,0,0,0,1.212788,0.08144559,-13.12336,17.2549
67.96,33.81993,-118.3598,11.80605,0.558496,825.75,75,-4.538413,-3.256729,17.4223,7.6576,48.70552,14.62532,14.45117,21.13901,13.10202,29.60077,43.73329,104,0.998997,0,29.5301,0,0,0,0,1.229598,0.08490969,-9.84252,17.2549
68.96,33.81996,-118.3598,10.56331,0.5505803,836.5,79,-2.407382,-3.508322,18.28431,7.549067,47.39816,14.62532,14.84188,19.18578,13.06507,30.086,42.77391,109.4,0.998997,0,29.5301,0,0,0,0,1.242106,0.08719616,-9.84252,17.2549
69.965,33.81999,-118.3598,6.835083,0.5681707,1060,79,-4.955688,-4.186691,14.40501,7.790252,37.76281,14.62532,14.45341,12.02998,12.9659,29.02118,42.12379,109.4,0.998997,0,29.5301,0,0,0,0,1.263722,0.09015568,-6.56168,17.2549
70.966,33.82001,-118.3598,6.213712,0.5435441,844.5,79,-1.039803,-3.281324,16.50563,7.452594,46.34916,14.62532,14.69319,11.43184,13.72553,29.26502,44.06344,109.4,0.998997,0,29.5301,0,0,0,0,1.277538,0.09165128,-9.84252,17.2549
71.958,33.82002,-118.3598,4.349598,0.5329899,750,79,-2.384668,-2.733255,19.48822,7.307883,51.17577,14.62532,14.72623,8.160752,14.46216,28.88634,43.23118,109.4,0.998997,0,29.5301,0,0,0,0,1.296449,0.09322359,-9.84252,17.2549
72.95,33.82003,-118.3598,2.485485,0.5356284,753.75,79,-2.974332,-2.846645,19.09752,7.344061,51.84548,14.62532,14.82893,4.640315,14.82535,29.19148,43.15739,109.4,0.998997,0,29.5301,0,0,0,0,1.311619,0.09393795,-9.84252,17.2549
73.945,33.82003,-118.3598,1.864114,0.5338694,762.5,84,-0.6933442,-2.167351,18.95308,7.319942,50.41989,14.62532,14.65389,3.491703,14.68601,28.23586,44.0573,109.4,0.998997,0,29.5301,0,0,0,0,1.329141,0.09447847,-9.84252,17.2549
74.947,33.82002,-118.3598,1.864114,0.538267,755.25,84,1.639109E-15,-1.66508,18.97136,7.380239,51.3232,14.62532,14.72042,3.463176,16.20991,28.99819,43.35405,109.4,0.998997,0,29.5301,0,0,0,0,1.343356,0.09492225,-9.84252,17.2549
75.952,33.82002,-118.3598,0,0.5329899,760.75,84,-3.294534,-1.646871,18.74849,7.307883,50.45262,14.62532,14.72935,0,15.97334,28.84193,44.48471,109.4,0.998997,0,29.5301,0,0,0,0,1.3633,0.09532171,-9.84252,17.2549
76.953,33.82002,-118.3598,0,0.5329899,758.5,84,1.456986E-15,-0.7975758,18.90313,7.307883,50.60228,14.62532,14.65389,0,15.19486,27.49575,44.13546,109.4,0.998997,0,29.5301,0,0,0,0,1.382245,0.09532171,-13.12336,17.2549
77.951,33.82002,-118.3598,0,0.5329899,751.5,88,1.456986E-15,-0.6589069,19.06034,7.307883,51.07363,14.62532,14.65657,0,14.72251,28.0764,44.05064,109.4,0.998997,0,29.5301,0,0,0,0,1.397793,0.09532171,-13.12336,17.2549
78.947,33.82002,-118.3598,0,0.5241947,748.25,88,1.456986E-15,-0.6589069,18.80838,7.187291,50.44901,14.62532,14.63157,0,15.28027,28.23949,43.63927,109.4,0.998997,0,29.5301,0,0,0,0,1.411284,0.09532171,-16.4042,17.2549
79.947,33.82002,-118.3598,0,0.5145199,744.5,88,1.456986E-15,1.311287E-15,18.57283,7.05464,50.19268,14.62532,14.62532,0,15.54661,28.40266,44.19385,109.4,0.998997,0,29.5301,0,0,0,0,1.431202,0.09532171,-16.4042,17.2549
80.949,33.82002,-118.3598,0,0.5215561,732.75,88,1.456986E-15,1.311287E-15,18.92852,7.151114,51.25685,14.62532,14.68426,0,15.21208,28.59586,44.13493,109.4,0.998997,0,29.5301,0,0,0,0,1.445052,0.09532171,-19.68504,17.2549
81.949,33.82002,-118.3598,0,0.5461827,741.25,92,1.456986E-15,1.311287E-15,19.80222,7.488771,52.71977,14.62532,14.69408,0,15.83167,28.37762,44.04208,109.4,0.998997,0,29.5301,0,0,0,0,1.464622,0.09532171,-19.68504,17.2549
82.951,33.82002,-118.3598,0,0.5435441,743.75,92,1.456986E-15,1.311287E-15,19.7918,7.452594,52.62772,14.62532,14.66372,0,16.61196,28.13685,44.57933,109.4,0.998997,0,29.5301,0,0,0,0,1.478818,0.09532171,-22.96588,17.2549
83.949,33.82002,-118.3598,0,0.5620141,744.5,92,1.456986E-15,1.311287E-15,20.77292,7.705837,54.36122,14.62532,14.62532,0,16.03608,27.74282,43.91753,109.4,0.998997,0,29.5301,0,0,0,0,1.494092,0.09532171,-22.96588,17.2549
84.951,33.82002,-118.3598,0,0.558496,742.75,92,1.456986E-15,1.311287E-15,20.27463,7.6576,53.63657,14.62532,14.75838,0,15.84897,28.61603,44.25004,109.4,0.998997,0,29.5301,0,0,0,0,1.514758,0.09532171,-22.96588,17.2549
85.95,33.82002,-118.3598,0,0.5602551,736.5,96,1.456986E-15,1.311287E-15,20.51108,7.681719,54.00574,14.62532,14.56593,0,16.5053,28.26919,43.81277,113,0.998997,0,29.5301,0,0,0,0,1.529979,0.09532171,-22.96588,17.2549
86.949,33.82002,-118.3598,0,0.5628936,743.75,96,1.456986E-15,1.311287E-15,20.4068,7.717896,54.67152,14.62532,14.69676,0,16.51094,28.61088,44.33576,113,0.998997,0,29.5301,0,0,0,0,1.547817,0.09532171,-22.96588,17.2549
87.951,33.82002,-118.3598,0,0.5646526,746.75,96,1.456986E-15,1.311287E-15,20.42937,7.742015,54.45188,14.62532,14.59406,0,15.29994,28.33698,43.90081,113,0.998997,0,29.5301,0,0,0,0,1.56535,0.09532171,-22.96588,17.2549
88.954,33.82002,-118.3598,0,0.5532188,746.75,96,1.456986E-15,1.311287E-15,19.66604,7.585245,53.34927,14.62532,14.64496,0,16.094,27.88055,43.99883,113,0.998997,0,29.5301,0,0,0,0,1.577171,0.09532171,-22.96588,17.2549
89.949,33.82002,-118.3598,0,0.5479417,743.75,99,1.456986E-15,1.311287E-15,19.99243,7.51289,53.05351,14.62532,14.55119,0,15.98326,28.94502,43.33524,113,0.998997,0,29.5301,0,0,0,0,1.594725,0.09532171,-22.96588,17.2549
90.953,33.82002,-118.3598,0,0.5453032,738.25,99,1.456986E-15,1.311287E-15,19.91637,7.476712,54.22089,14.62532,14.56459,0,16.11313,27.99042,44.20781,113,0.998997,0,29.5301,0,0,0,0,1.614172,0.09532171,-22.96588,17.2549
91.95,33.82002,-118.3598,0,0.5435441,739,99,1.456986E-15,1.311287E-15,20.00113,7.452594,52.96599,14.62532,14.64586,0,15.46478,29.01273,43.65544,113,0.998997,0,29.5301,0,0,0,0,1.627065,0.09532171,-22.96588,17.2549
92.949,33.82002,-118.3598,0,0.5435441,742.75,99,1.456986E-15,1.311287E-15,19.85212,7.452594,52.69857,14.62532,14.6079,0,15.04343,27.91899,44.29885,113,0.998997,0,29.5301,0,0,0,0,1.644202,0.09532171,-22.96588,17.2549
93.947,33.82002,-118.3598,0,0.5409056,738.25,103,1.456986E-15,1.311287E-15,19.57019,7.416416,52.76242,14.62532,14.58424,0,15.18864,28.04981,43.88545,113,0.998997,0,29.5301,0,0,0,0,1.661083,0.09532171,-22.96588,17.2549
94.948,33.82002,-118.3598,0,0.5233151,732.75,103,1.456986E-15,1.311287E-15,19.21741,7.175232,51.42973,14.62532,14.59808,0,15.96591,28.13439,44.58051,113,0.998997,0,29.5301,0,0,0,0,1.67967,0.09532171,-22.96588,17.2549
95.944,33.82002,-118.3598,0,0.538267,739,103,1.456986E-15,1.311287E-15,19.78669,7.380239,52.45176,14.62532,14.59629,0,14.93029,28.17884,44.00257,113,0.998997,0,29.5301,0,0,0,0,1.693803,0.09532171,-22.96588,17.2549
96.944,33.82002,-118.3598,0,0.5259537,733.5,103,1.456986E-15,1.311287E-15,19.33406,7.21141,51.63618,14.62532,14.58424,0,15.42827,28.81522,43.46498,113,0.998997,0,29.5301,0,0,0,0,1.714049,0.09532171,-22.96588,17.2549
97.951,33.82002,-118.3598,0,0.5189176,728.75,108,1.456986E-15,1.311287E-15,19.18,7.114936,51.27746,14.62532,14.63514,0,16.54387,28.57087,43.95076,113,0.998997,0,29.5301,0,0,0,0,1.728961,0.09532171,-22.96588,17.2549
98.955,33.82002,-118.3598,0,0.5206766,718.75,108,1.456986E-15,1.311287E-15,19.45167,7.139054,52.16713,14.62532,14.64318,0,16.86768,28.3852,44.13162,113,0.998997,0,29.5301,0,0,0,0,1.744454,0.09532171,-22.96588,17.2549
99.954,33.82002,-118.3598,0,0.5092428,714,108,1.456986E-15,1.311287E-15,19.21084,6.982285,51.36099,14.62532,14.65657,0,17.01095,28.13194,43.28881,113,0.998997,0,29.5301,0,0,0,0,1.765289,0.09532171,-22.96588,17.2549
