# StartTime = 09-11-2017 05:18:50.5691 pm
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Fuel rate (gal/hr), Engine RPM (RPM), Time since engine start (sec), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Intake manifold absolute pressure (inHg), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Instant fuel economy (MPG), Magnetometer Z (µT), Magnetometer Y (µT), Magnetometer X (µT), Engine coolant temperature (F), Fuel/Air commanded equivalence ratio, Ambient air temperature (F), Barometric pressure (inHg), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Engine reference torque (lb•ft), Mass air flow rate (lb/min), Trip Duration (min), Trip Distance (miles), Altitude (ft), Absolute throttle position (%)
9.985,34.02081,-118.2906,0,0.5505803,706.25,44,0,0,21.36694,7.549067,56.58795,14.62532,14.66774,0,5.552827,-34.86822,18.04921,118.4,0.998997,0,29.5301,0,0,0,0,0.1800644,0,78.74016,17.2549
10.981,34.02082,-118.2905,0,0.5461827,703.75,44,0,0,21.10662,7.488771,55.88899,14.62532,14.62264,0,6.470705,-38.03151,15.1556,118.4,0.998997,0,29.5301,0,0,0,0,0.1916425,0,82.021,17.2549
11.981,34.02081,-118.2905,0,0.5479417,704.5,44,0,0,21.31737,7.51289,55.20017,14.62532,14.6588,0,5.261799,-39.79358,14.70898,118.4,0.998997,0,29.5301,0,0,0,0,0.2131181,0,85.30184,17.2549
12.979,34.02081,-118.2905,0,0.5479417,707,44,0,0,21.19701,7.51289,55.81124,14.62532,14.61951,0,6.961809,-40.13483,12.96821,118.4,0.998997,0,29.5301,0,0,0,0,0.2281442,0,88.58268,17.2549
13.98,34.02082,-118.2905,0,0.5549779,796.75,48,0,0,21.37868,7.609364,50.16032,14.62532,14.59227,0,6.250521,-42.75017,9.991173,118.4,0.998997,0,29.5301,0,0,0,0,0.2438799,0,91.86352,17.2549
14.983,34.02082,-118.2905,0,0.536508,716.25,48,0,0,21.10471,7.35612,53.94091,14.62532,14.7106,0,7.367033,-46.10186,8.335631,118.4,0.998997,0,29.5301,0,0,0,0,0.2592427,0,95.14436,17.2549
15.982,34.02081,-118.2905,0,0.538267,693.75,48,0,0,21.26547,7.380239,57.88144,14.62532,14.6146,0,6.345607,-47.0625,8.365554,118.4,0.998997,0,29.5301,0,0,0,0,0.2804237,0,98.4252,17.2549
17.017,34.0208,-118.2905,0,0.7194484,877.25,48,0,0,27.77291,9.864437,59.05858,14.62532,14.75749,0,6.989032,-47.24582,7.718515,118.4,0.998997,0,29.5301,0,0,0,0,0.2954133,0,108.2677,18.03922
18.036,34.02079,-118.2905,0,1.420427,1278,53,0,0,35.56995,19.47563,80.03773,14.62532,14.63246,0,6.848827,-45.54331,5.970371,118.4,0.998997,0,29.5301,0,0,0,0,0.3101154,0,104.9869,20.78431
19.002,34.02077,-118.2905,3.728227,1.549716,1403.75,53,4.958257,0.9916515,31.68587,21.24833,79.50038,14.62532,14.58245,2.405748,6.980937,-48.92834,-2.649298,120.2,0.998997,0,29.5301,0,0,0,0,0.3281819,0.0009075878,104.9869,21.17647
19.98,34.02076,-118.2905,7.456454,1.605126,1567.75,53,4.381981,1.868048,31.34004,22.00806,73.72913,14.62532,14.62933,3.096934,8.294259,-47.3836,-11.02966,120.2,0.998997,0,29.5301,0,0,0,0,0.3483514,0.003051504,114.8294,22.35294
20.997,34.02074,-118.2904,9.941939,0.7282436,1535,53,4.056277,2.679303,13.00315,9.985029,96.42805,14.62532,14.69319,13.65194,7.377288,-45.97226,-15.90082,120.2,0.998997,0,29.5301,0,0,0,0,0.3640521,0.005468206,118.1102,18.03922
21.988,34.02071,-118.2904,11.18468,0.5312308,1162.5,53,2.31841,3.142985,12.44184,7.283765,32.90766,14.62532,13.37774,21.05428,6.659776,-44.90659,-13.69702,120.2,0.998997,0,29.5301,0,0,0,0,0.3781567,0.00809823,121.3911,17.2549
22.987,34.02069,-118.2903,12.42742,0.5189176,1057,57,2.124976,2.95733,12.89446,7.114936,35.35331,14.62532,14.33106,21.55387,7.054228,-44.50077,-13.89507,120.2,0.998997,0,29.5301,0,0,0,0,0.398574,0.01204106,118.1102,17.2549
23.987,34.02068,-118.2903,11.18468,0.5145199,846.75,57,-2.334638,1.782881,14.40823,7.05464,43.75762,14.62532,14.5637,21.73809,7.452087,-45.31595,-17.28006,120.2,0.998997,0,29.5301,0,0,0,0,0.4118274,0.01454403,114.8294,17.2549
24.985,34.02066,-118.2902,10.56331,0.516279,866.25,57,-1.242792,0.1731911,16.33508,7.078758,42.69949,14.62532,14.85259,20.46047,7.894586,-39.80358,-23.45667,120.2,0.998997,0,29.5301,0,0,0,0,0.4305469,0.01792142,114.8294,17.2549
25.985,34.02071,-118.2902,10.56331,0.5215561,851.5,57,-1.821232E-16,-0.2904909,16.78791,7.151114,44.10858,14.62532,14.67354,20.25345,6.794428,-27.97404,-28.28399,120.2,0.998997,0,29.5301,0,0,0,0,0.4465954,0.02071715,118.1102,17.2549
26.994,34.02074,-118.2902,9.941939,0.5013271,843.75,62,-1.121063,-0.5147035,16.12257,6.873752,42.78722,14.62532,14.64987,19.83124,8.730184,-18.56974,-27.62879,120.2,0.998997,0,29.5301,0,0,0,0,0.4605015,0.02303098,121.3911,17.2549
27.986,34.02078,-118.2901,9.941939,0.8417018,1020.25,62,-1.821232E-16,-0.6879917,24.30929,11.54067,59.40984,14.62532,15.11292,11.81171,9.639255,-18.46369,-28.22221,122,0.998997,0,29.5301,0,0,0,0,0.4788911,0.0260662,124.6719,18.82353
28.983,34.02082,-118.2901,9.941939,0.5796045,978.75,62,-1.821232E-16,-0.472771,15.35983,7.947022,42.64486,14.62532,14.41902,17.15297,8.513047,-16.89703,-30.30496,122,0.998997,0,29.5301,0,0,0,0,0.4935649,0.02854344,114.8294,18.03922
29.984,34.02087,-118.2901,11.18468,0.5118814,877.25,62,2.219728,0.219733,15.80815,7.018462,42.01967,14.62532,14.0051,19.42235,7.394576,-16.05554,-29.32616,122,0.998997,0,29.5301,0,0,0,0,0.5147409,0.03220051,114.8294,17.2549
30.982,34.02091,-118.2901,10.56331,0.5136404,865.5,62,-0.8546939,0.2730067,16.26568,7.042581,43.17556,14.62532,14.84947,20.56557,6.1106,-13.03873,-29.83025,122,0.998997,0,29.5301,0,0,0,0,0.53115,0.03513968,111.5486,17.2549
31.986,34.02095,-118.2901,10.56331,0.516279,832.75,66,-1.821232E-16,0.2730067,16.79059,7.078758,44.64538,14.62532,14.81643,20.46047,7.704031,-13.7369,-26.75938,122,0.998997,0,29.5301,0,0,0,0,0.5458066,0.03769853,114.8294,17.2549
32.985,34.02099,-118.2901,9.941939,0.5092428,853,66,-1.105602,0.05188631,16.60609,6.982285,42.9915,14.62532,14.76061,19.52298,7.595826,-6.608275,-21.44027,122,0.998997,0,29.5301,0,0,0,0,0.5608312,0.04018618,104.9869,17.2549
33.985,34.02102,-118.2901,9.941939,0.7387978,946,66,-1.821232E-16,0.05188631,23.00381,10.12974,56.23947,14.62532,15.11559,13.45691,8.800483,-0.4783663,-11.97113,122,0.998997,0,29.5301,0,0,0,0,0.5816702,0.04365971,101.706,18.43137
34.98,34.02103,-118.2901,9.941939,0.8293886,1001.5,66,-1.821232E-16,-0.3920592,22.69798,11.37184,54.38768,14.62532,14.71551,11.98707,8.58457,0.9859545,-3.548015,122,0.998997,0,29.5301,0,0,0,0,0.5954094,0.04594819,98.4252,18.82353
35.988,34.02106,-118.2902,12.42742,0.9217383,1138.25,66,3.862865,0.5514526,23.46787,12.63806,58.31452,14.62532,14.68828,13.4826,9.157667,-0.2889498,1.437872,122,0.998997,0,29.5301,0,0,0,0,0.6114947,0.04905342,98.4252,19.21569
36.993,34.02109,-118.2902,12.42742,0.5092428,1103.75,71,3.642464E-16,0.5514526,12.64545,6.982285,38.15961,14.62532,13.97474,24.40373,7.39081,-1.039335,1.156432,123.8,0.998997,0,29.5301,0,0,0,0,0.6296598,0.05282247,98.4252,17.2549
37.993,34.02112,-118.2903,13.67017,0.5013271,1092,71,2.089721,1.190517,12.67278,6.873752,33.06018,14.62532,14.80258,27.26796,6.385632,-2.038179,2.573856,123.8,0.998997,0,29.5301,0,0,0,0,0.643693,0.05608599,98.4252,17.2549
38.995,34.02115,-118.2904,14.91291,0.5136404,1125.75,71,2.131199,1.616757,12.7086,7.042581,32.8567,14.62532,14.87983,29.03375,7.699678,0.7942429,1.35187,123.8,0.998997,0,29.5301,0,0,0,0,0.6591218,0.05984109,98.4252,17.2549
39.99,34.02118,-118.2904,15.53428,0.5136404,1123.25,71,1.210263,1.507211,12.53323,7.042581,32.59151,14.62532,14.56771,30.24349,6.853967,-1.392229,1.751202,123.8,0.998997,0,29.5301,0,0,0,0,0.6800495,0.06531923,98.4252,17.2549
40.993,34.02121,-118.2905,16.15565,0.5057247,1099,75,1.075759,1.301388,12.55809,6.934048,33.13776,14.62532,14.6588,31.94554,6.74167,-2.735591,2.519511,123.8,0.998997,0,29.5301,0,0,0,0,0.6952763,0.06923445,95.14436,17.2549
41.991,34.02124,-118.2906,14.91291,0.5136404,1014.75,75,-2.056538,0.4721364,13.31878,7.042581,36.45078,14.62532,14.6079,29.03375,8.68171,-3.342025,1.118872,123.8,0.998997,0,29.5301,0,0,0,0,0.7099702,0.07298198,98.4252,17.2549
42.994,34.02128,-118.2906,13.67017,0.5136404,866.25,75,-1.882854,-0.3306741,14.78388,7.042581,42.69949,14.62532,14.66461,26.61427,7.470778,-2.402835,2.49373,123.8,0.998997,0,29.5301,0,0,0,0,0.726402,0.07678956,101.706,17.2549
43.991,34.02127,-118.2906,11.18468,0.5110018,746.75,75,-4.036261,-1.137926,17.2218,7.006403,49.2781,14.62532,14.77624,21.88775,6.151774,-4.0855,0.3154663,123.8,0.998997,0,29.5301,0,0,0,0,0.7414413,0.07975642,98.4252,17.2549
44.994,34.02129,-118.2906,8.077826,0.518038,975,75,-3.323266,-2.210429,14.56254,7.102877,37.41717,14.62532,14.76954,15.59311,4.344875,-6.673627,-1.812297,123.8,0.998997,0,29.5301,0,0,0,0,0.7636907,0.08307511,98.4252,17.2549
45.991,34.02131,-118.2907,6.835083,1.17592,1187.5,80,-1.888214,-2.791567,27.1409,16.12317,51.20244,14.62532,14.95842,5.812541,3.723688,-4.161881,-11.13291,125.6,0.998997,0,29.5301,0,0,0,0,0.780464,0.08507169,98.4252,20
46.993,34.02134,-118.2906,6.835083,1.327198,1485,80,9.10616E-16,-2.418855,25.08694,18.19735,64.35997,14.62532,14.75347,5.150012,3.67258,-5.553805,-18.02708,125.6,0.998997,0,29.5301,0,0,0,0,0.7958378,0.08680215,98.4252,20.39216
47.993,34.02137,-118.2906,8.077826,0.5329899,935.75,80,2.139441,-1.34959,12.626,7.307883,41.01719,14.62532,14.45832,15.15568,0.06022483,-11.22475,-22.85961,125.6,0.998997,0,29.5301,0,0,0,0,0.8112505,0.08888374,101.706,17.2549
48.989,34.0214,-118.2906,8.077826,0.5206766,912.5,80,1.092739E-15,-0.6144077,15.56248,7.139054,41.09055,14.62532,14.57263,15.51409,4.270994,-18.22683,-26.82054,125.6,0.998997,0,29.5301,0,0,0,0,0.8249717,0.090722,98.4252,17.2549
49.991,34.02141,-118.2906,9.320568,1.478475,977.25,80,1.071399,0.2645253,41.46566,20.27154,54.44107,14.62532,15.26339,6.304176,8.310736,-28.85304,-30.31311,125.6,0.998997,0,29.5301,0,0,0,0,0.8472113,0.09400126,95.14436,21.17647
50.995,34.02143,-118.2906,9.941939,1.529487,1351.5,85,1.087593,0.8596867,31.41875,20.97097,81.49606,14.62532,14.6981,5.687655,9.254528,-37.53574,-26.83408,125.6,0.998997,0,29.5301,0,0,0,0,0.8649589,0.09677184,95.14436,23.13725
51.992,34.02143,-118.2905,9.941939,0.5039657,1252.25,85,1.092739E-15,0.8596867,11.03037,6.909929,37.93353,14.62532,13.29915,19.72741,10.91857,-44.09658,-19.44069,125.6,0.998997,0,29.5301,0,0,0,0,0.8803568,0.09930813,91.86352,17.2549
52.994,34.02141,-118.2905,11.18468,0.5013271,1043.75,85,1.986158,0.8290299,12.5027,6.873752,34.58847,14.62532,13.97742,22.31015,9.296538,-45.10479,-16.62723,125.6,0.998997,0,29.5301,0,0,0,0,0.8954791,0.1022099,91.86352,17.2549
53.996,34.0214,-118.2905,10.56331,0.5066043,971,85,-0.9296625,0.6430975,13.58953,6.946107,37.57131,14.62532,14.62353,20.85121,7.915338,-42.36789,-13.40612,125.6,0.998997,0,29.5301,0,0,0,0,0.9108371,0.104961,95.14436,17.2549
54.993,34.02137,-118.2904,9.320568,0.5118814,922.5,85,-1.090297,0.1588647,15.16728,7.018462,39.95855,14.62532,14.7173,18.20845,8.486143,-43.31224,-13.51209,125.6,0.998997,0,29.5301,0,0,0,0,0.9319097,0.108307,101.706,17.2549
55.993,34.02135,-118.2904,8.699197,0.5013271,1013.25,89,-0.7230219,-0.3583709,14.34661,6.873752,35.62963,14.62532,14.51994,17.35234,8.183993,-41.11193,-14.15634,127.4,0.998997,0,29.5301,0,0,0,0,0.9423479,0.1098299,101.706,17.2549
56.993,34.02133,-118.2904,6.213712,0.6499662,860,89,-3.043942,-1.763327,20.71441,8.911758,43.59898,14.62532,14.93967,9.560054,6.655322,-42.62235,-11.73694,127.4,0.998997,0,29.5301,0,0,0,0,0.9645725,0.1124764,101.706,17.2549
58.001,34.02131,-118.2903,5.592341,0.931413,1173.25,89,-0.979106,-1.757555,23.17597,12.77071,57.16872,14.62532,15.00129,6.004147,7.81805,-43.52239,-11.92654,127.4,0.998997,0,29.5301,0,0,0,0,0.9795761,0.1138548,101.706,19.21569
58.989,34.02129,-118.2903,5.592341,1.024642,1345.25,89,9.10616E-16,-1.364617,22.06961,14.04898,54.84992,14.62532,14.89367,5.457847,7.920589,-42.58791,-11.28556,127.4,0.998997,0,29.5301,0,0,0,0,0.9939889,0.1152042,108.2677,19.60784
59.992,34.02128,-118.2903,6.835083,1.30521,1235,94,1.762696,-0.7940182,25.18811,17.89587,76.10619,14.62532,14.93297,5.236771,6.530522,-44.17205,-12.66523,127.4,0.998997,0,29.5301,0,0,0,0,1.0094,0.1169766,108.2677,21.17647
60.992,34.02126,-118.2902,9.320568,0.8364247,1396,94,4.504976,0.8426151,16.36854,11.46831,79.03433,14.62532,14.28105,11.14334,7.608897,-43.72354,-13.63892,127.4,0.998997,0,29.5301,0,0,0,0,1.030575,0.1198202,108.2677,18.82353
61.991,34.02124,-118.2902,10.56331,0.6745928,1171.75,94,2.12213,1.67796,15.53254,9.249416,41.45849,14.62532,14.50699,15.6588,6.94559,-42.41356,-13.17727,127.4,0.998997,0,29.5301,0,0,0,0,1.043857,0.1221243,111.5486,17.2549
63.361,34.02122,-118.2901,9.941939,0.5118814,1056.25,94,-1.287123,1.067997,13.1061,7.018462,34.8987,14.62532,15.12453,19.42235,6.986598,-43.20824,-12.36964,127.4,0.998997,0,29.5301,0,0,0,0,1.068378,0.1263434,114.8294,17.2549
63.982,34.02119,-118.2901,9.941939,0.5039657,1084.25,98,1.092739E-15,1.067997,13.03475,6.909929,33.47174,14.62532,15.16069,19.72741,6.927251,-44.55338,-12.19072,129.2,0.998997,0,29.5301,0,0,0,0,1.074472,0.1273302,118.1102,17.2549
64.982,34.02115,-118.29,11.18468,0.5013271,1046.75,98,1.17737,1.303471,12.67278,6.873752,34.48935,14.62532,14.90439,22.31015,8.087307,-46.23045,-17.20519,129.2,0.998997,0,29.5301,0,0,0,0,1.087409,0.129735,118.1102,17.2549
65.981,34.02112,-118.29,10.56331,0.5145199,954.5,98,-1.09456,-0.2408625,14.73569,7.05464,38.81799,14.62532,14.653,20.53042,7.857937,-45.98603,-14.32545,129.2,0.998997,0,29.5301,0,0,0,0,1.112605,0.1342991,114.8294,17.2549
66.987,34.02108,-118.29,9.320568,1.045751,1107.75,98,-2.104727,-0.661808,29.32937,14.3384,67.98188,14.62532,14.60701,8.912801,7.003654,-44.24827,-4.926872,129.2,0.998997,0,29.5301,0,0,0,0,1.12693,0.1366245,118.1102,19.60784
67.987,34.02106,-118.29,9.320568,0.9859433,1182.75,98,1.092739E-15,-0.4043834,23.18568,13.51838,60.02964,14.62532,14.78294,9.453452,6.536244,-41.09165,6.260017,129.2,0.998997,0,29.5301,0,0,0,0,1.149182,0.1400502,118.1102,19.21569
68.989,34.02102,-118.29,10.56331,1.063341,1220.25,103,1.779119,-0.2840337,23.88383,14.57959,62.28529,14.62532,14.74007,9.934074,5.765241,-32.5965,15.07438,129.2,0.998997,0,29.5301,0,0,0,0,1.164595,0.1426472,118.1102,19.60784
69.994,34.02102,-118.29,10.56331,1.000016,1256.25,103,1.092739E-15,-0.06512165,21.74699,13.71133,57.42496,14.62532,14.42394,10.56314,6.760853,-18.2806,20.0193,129.2,0.998997,0,29.5301,0,0,0,0,1.180632,0.1454462,121.3911,19.60784
70.992,34.021,-118.29,10.56331,0.9261359,1326.5,103,1.092739E-15,0.1355494,19.24421,12.69835,50.27756,14.62532,14.58424,11.40579,6.010137,-6.592335,11.34912,129.2,0.998997,0,29.5301,0,0,0,0,1.194656,0.1479538,118.1102,19.21569
71.995,34.02101,-118.2901,13.04879,0.5136404,1048.25,103,3.989295,1.153683,12.37959,7.042581,35.28588,14.62532,13.85016,25.40453,6.378015,-2.28636,5.726973,129.2,0.998997,0,29.5301,0,0,0,0,1.210016,0.1511403,114.8294,17.2549
72.992,34.02101,-118.2901,13.67017,0.49605,1073.25,103,-1.043912,1.337831,12.62679,6.801396,33.46072,14.62532,14.54539,27.55804,8.19271,-1.938353,2.297519,129.2,0.998997,0,29.5301,0,0,0,0,1.231838,0.1562108,118.1102,17.2549
73.989,34.02102,-118.2902,13.67017,0.4898933,1090.5,107,7.284928E-16,0.9820077,12.57512,6.716982,32.35062,14.62532,14.89367,27.90437,6.599061,-0.24039,2.628525,131,0.998997,0,29.5301,0,0,0,0,1.248879,0.1601589,118.1102,17.2549
74.987,34.02105,-118.2903,14.91291,0.4986885,1089.75,107,2.268566,1.435721,12.49659,6.837574,32.95408,14.62532,14.80169,29.90425,6.229153,1.486955,2.381329,131,0.998997,0,29.5301,0,0,0,0,1.262316,0.1633552,114.8294,17.2549
75.99,34.02106,-118.2904,14.91291,0.4995681,1103.75,107,7.284928E-16,1.005464,12.57323,6.849633,32.59348,14.62532,14.62933,29.8516,8.689532,-0.4792551,3.454013,131,0.998997,0,29.5301,0,0,0,0,1.27806,0.1672607,111.5486,17.2549
76.991,34.02111,-118.2905,14.91291,0.4898933,1098.25,107,7.284928E-16,0.2449308,12.52819,6.716982,32.12233,14.62532,14.59986,30.44113,8.625938,-1.500962,2.878812,131,0.998997,0,29.5301,0,0,0,0,1.29382,0.1711443,108.2677,17.2549
77.988,34.02114,-118.2905,14.91291,0.4898933,1076.5,112,7.284928E-16,0.4537132,12.56335,6.716982,32.77134,14.62532,14.6472,30.44113,7.445441,-1.649618,1.789879,131,0.998997,0,29.5301,0,0,0,0,1.309395,0.1750186,108.2677,17.2549
78.989,34.02116,-118.2905,13.67017,0.49605,901.5,112,-1.935091,0.066695,13.41804,6.801396,39.62474,14.62532,14.68024,27.55804,8.436888,-2.480529,2.489697,131,0.998997,0,29.5301,0,0,0,0,1.326815,0.1792232,104.9869,17.2549
79.986,34.02119,-118.2906,11.18468,0.49605,782,112,-2.764991,-0.9400164,15.08134,6.801396,45.67993,14.62532,14.73025,25.05276,8.435513,-3.745395,-0.5168471,131,0.998997,0,29.5301,0,0,0,0,1.348836,0.1835445,104.9869,17.2549
80.995,34.02121,-118.2906,8.699197,0.4863752,1006.25,112,-4.333797,-1.806776,13.24786,6.668745,35.05923,14.62532,14.64809,17.88577,6.04705,-3.277762,-3.021141,131,0.998997,0,29.5301,0,0,0,0,1.362928,0.1857529,104.9869,17.2549
81.985,34.02124,-118.2906,6.835083,1.195269,1313.25,112,-2.950658,-2.396908,29.22405,16.38847,65.54282,14.62532,14.78294,5.718446,6.715823,-3.138529,-8.041313,131,0.998997,0,29.5301,0,0,0,0,1.379086,0.1877728,104.9869,20
82.995,34.02126,-118.2906,6.835083,1.181197,1464.75,117,7.284928E-16,-2.396908,22.93621,16.19552,58.07184,14.62532,15.00218,5.786573,5.472722,-5.307319,-18.83863,131,0.998997,0,29.5301,0,0,0,0,1.394163,0.1894677,104.9869,20
83.993,34.02128,-118.2906,6.835083,0.5066043,877.25,117,7.284928E-16,-2.009889,12.83863,6.946107,41.58648,14.62532,14.34535,13.49196,5.230156,-10.03472,-23.18885,131,0.998997,0,29.5301,0,0,0,0,1.411611,0.1914754,108.2677,17.2549
84.997,34.02133,-118.2906,8.077826,0.49605,852.25,117,2.27387,-1.002117,15.59909,6.801396,41.91458,14.62532,14.3708,16.2843,5.68054,-16.58263,-24.51959,131,0.998997,0,29.5301,0,0,0,0,1.424903,0.1932603,104.9869,17.2549
85.991,34.02136,-118.2906,7.456454,1.319282,1067,117,-1.000904,-0.1642289,33.88858,18.08882,62.32725,14.62532,15.08836,5.651904,8.797469,-26.54199,-27.53993,131,0.998997,0,29.5301,0,0,0,0,1.447871,0.196256,98.4252,20.39216
86.996,34.02136,-118.2906,8.699197,1.986838,1535,117,2.091945,0.6729822,34.93413,27.24176,93.20966,14.62532,14.37705,4.378412,8.397788,-34.78587,-27.56645,131,0.998997,0,29.5301,0,0,0,0,1.462948,0.1984739,101.706,22.7451
87.995,34.02139,-118.2905,10.56331,2.072152,1585.75,121,2.783792,1.229741,36.65239,28.41151,94.10087,14.62532,14.71641,5.097749,8.370152,-43.9026,-18.78709,131,0.998997,0,29.5301,0,0,0,0,1.477744,0.200853,95.14436,22.7451
88.997,34.02135,-118.2905,11.80605,1.959573,1640.5,121,2.128748,1.200716,32.89848,26.86793,86.01853,14.62532,14.47573,6.024808,8.243436,-45.5224,-17.80048,131,0.998997,0,29.5301,0,0,0,0,1.492446,0.2037817,98.4252,20.78431
89.999,34.02132,-118.2905,14.91291,1.442415,1609.25,121,5.2117,2.243056,24.48698,19.77711,64.23174,14.62532,14.85349,10.33885,7.336188,-41.91898,-14.25094,131,0.998997,0,29.5301,0,0,0,0,1.514045,0.2086307,101.706,20.78431
90.99,34.02131,-118.2905,14.91291,1.835561,1537.5,121,1.092739E-15,2.024848,33.25891,25.16758,85.97266,14.62532,15.11292,8.124442,6.62852,-41.67534,-12.53295,131,0.998997,0,29.5301,0,0,0,0,1.529351,0.2123928,101.706,21.96078
91.992,34.02127,-118.2904,16.15565,0.5013271,1272.5,126,2.071851,2.439218,9.86024,6.873752,28.3707,14.62532,14.1587,32.22577,7.561542,-42.89205,-11.24487,131,0.998997,0,29.5301,0,0,0,0,1.544379,0.2164882,101.706,16.86275
92.994,34.02126,-118.2903,16.15565,0.4723029,1205.25,126,1.092739E-15,1.45671,10.58704,6.475798,28.21956,14.62532,14.08235,34.20612,8.072384,-42.38943,-13.04498,132.8,0.998997,0,29.5301,0,0,0,0,1.561503,0.221049,101.706,16.86275
93.987,34.02123,-118.2903,16.15565,0.5312308,1175.75,126,1.092739E-15,1.45671,12.34346,7.283765,32.53681,14.62532,14.90037,30.41173,7.321797,-41.84053,-12.69602,132.8,0.998997,0,29.5301,0,0,0,0,1.575849,0.2248997,101.706,17.2549
94.981,34.0212,-118.2902,14.91291,0.516279,1099,126,-1.523594,0.1096513,12.8338,7.078758,34.57854,14.62532,14.71864,28.88537,6.418609,-43.68694,-12.02046,132.8,0.998997,0,29.5301,0,0,0,0,1.596043,0.2300033,101.706,17.2549
95.978,34.02118,-118.2902,12.42742,0.4925319,770.25,126,-3.919259,-0.6742004,15.53315,6.75316,46.04785,14.62532,14.70971,25.23171,6.882463,-44.9351,-15.44622,132.8,0.998997,0,29.5301,0,0,0,0,1.611685,0.2334899,98.4252,16.86275
96.985,34.02115,-118.2901,9.941939,0.4890138,1013.25,130,-4.10003,-1.908576,14.9896,6.704923,34.75452,14.62532,14.63827,20.33059,8.130798,-43.94728,-13.04162,132.8,0.998997,0,29.5301,0,0,0,0,1.626774,0.2361007,98.4252,16.86275
97.99,34.02113,-118.2901,7.456454,0.6816289,1017.75,130,-3.925249,-2.693626,17.64661,9.34589,48.2296,14.62532,14.73203,10.93917,9.357768,-43.99275,-5.263377,132.8,0.998997,0,29.5301,0,0,0,0,1.641797,0.2380626,98.4252,20
98.994,34.02111,-118.2901,6.835083,1.163607,1358.5,130,1.274862E-15,-2.721169,23.39996,15.95434,60.09611,14.62532,14.75659,5.87405,8.536847,-42.64721,2.981125,132.8,0.998997,0,29.5301,0,0,0,0,1.664338,0.2406259,98.4252,20
