# StartTime = 09-10-2017 11:05:03.8212 am
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Fuel rate (gal/hr), Engine RPM (RPM), Time since engine start (sec), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Intake manifold absolute pressure (inHg), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Instant fuel economy (MPG), Magnetometer Z (µT), Magnetometer Y (µT), Magnetometer X (µT), Engine coolant temperature (F), Fuel/Air commanded equivalence ratio, Ambient air temperature (F), Barometric pressure (inHg), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Engine reference torque (lb•ft), Mass air flow rate (lb/min), Trip Duration (min), Trip Distance (miles), Altitude (ft), Absolute throttle position (%)
240.746,34.01011,-118.281,65.86535,2.518949,2084.25,1746,-1.041647,-0.4211257,33.16033,34.53759,87.03146,14.62532,14.6021,26.14795,24.66364,9.810311,-38.63479,186.8,0.998997,0,29.2348,0,0,0,0,4.021028,4.451829,82.021,23.52941
241.743,34.01038,-118.281,67.10809,2.496961,2082.75,1746,1.93371,-0.03438371,33.02154,34.23611,86.33389,14.62532,14.63023,26.87591,24.28627,10.75346,-39.6321,186.8,0.998997,0,29.2348,0,0,0,0,4.036474,4.469109,82.021,23.92157
242.747,34.01065,-118.281,67.10809,2.487286,2085,1746,2.549725E-15,0.1784126,32.69639,34.10345,86.17997,14.62532,14.60612,26.98045,25.74459,10.51296,-40.01642,186.8,0.998997,0,29.2348,0,0,0,0,4.059355,4.494875,85.30184,23.92157
243.743,34.01092,-118.281,66.48672,1.247161,2069.5,1750,-0.7434028,0.029732,16.38266,17.09996,43.39742,14.62532,13.78005,53.80867,24.49216,9.762763,-40.34454,186.8,0.998997,0,29.2348,0,0,0,0,4.077944,4.515533,85.30184,17.2549
244.745,34.01119,-118.281,65.86535,0.6196333,2042.75,1750,-1.04373,-0.179014,7.87113,8.495861,22.83899,13.79568,14.38866,106.2973,27.44126,10.12406,-39.33921,186.8,0.942328,0,29.5301,0,0,0,0,4.092652,4.531554,85.30184,17.2549
245.744,34.01145,-118.281,65.24397,0.6085025,1885.75,1750,-0.92712,-0.1561086,7.890494,8.343246,23.23726,13.52911,18.03896,107.2206,25.32111,11.11557,-36.26207,186.8,0.9241195,0,29.5301,0,0,0,0,4.107976,4.548278,85.30184,16.86275
246.744,34.01169,-118.281,62.75849,0.5714219,1767.75,1750,-4.126223,-1.368095,7.918968,7.834829,23.27784,13.52911,18.03896,109.8286,23.61879,10.8064,-39.86461,186.8,0.9241195,0,29.5301,0,0,0,0,4.122683,4.56379,85.30184,16.86275
247.743,34.01192,-118.281,59.65163,0.5467014,1650,1750,-4.994555,-2.367006,8.106076,7.495884,23.86014,13.52911,18.03896,109.1119,24.58816,10.40797,-39.26499,186.8,0.9241195,0,29.5301,0,0,0,0,4.138354,4.579741,85.30184,16.86275
248.743,34.01213,-118.281,55.92341,0.5058177,1537.5,1755,-5.596205,-3.337566,8.050086,6.935323,23.69112,13.52911,18.03896,110.5604,24.42609,10.8693,-39.63123,186.8,0.9241195,0,29.5301,0,0,0,0,4.154596,4.595175,85.30184,16.47059
249.745,34.01233,-118.2809,50.95244,0.4925067,1425.75,1755,-4.800944,-4.759451,8.409108,6.752814,24.87571,13.52911,18.03896,105.9786,24.66425,10.39113,-39.74281,186.8,0.9241195,0,29.5301,0,0,0,0,4.177151,4.614833,88.58268,16.47059
250.744,34.0125,-118.2809,46.60284,0.4497214,1295.25,1755,-7.531826,-5.869349,8.831635,6.16618,25.9019,13.52911,18.03896,103.626,23.78686,10.91067,-40.35698,186.8,0.9241195,0,29.5301,0,0,0,0,4.191509,4.626073,85.30184,16.47059
251.739,34.01265,-118.2809,42.25324,0.46018,1091.25,1755,-8.349595,-6.07119,9.604269,6.309579,30.36758,13.52911,18.03896,91.81894,22.59981,10.3349,-39.98033,186.8,0.9241195,0,29.5301,0,0,0,0,4.204511,4.635249,85.30184,16.07843
252.748,34.01279,-118.2809,37.28227,0.4944083,1168.75,1755,-6.774099,-6.427099,9.91199,6.778887,30.46287,13.52911,13.5559,75.40786,22.15535,9.565422,-40.15335,186.8,0.9241195,0,29.5301,0,0,0,0,4.223556,4.647563,82.021,16.86275
253.749,34.01291,-118.2809,34.17542,0.4953591,1064,1760,-4.189183,-6.145694,11.11603,6.791923,33.52627,13.52911,13.26298,68.9912,22.39628,10.20673,-40.32678,186.8,0.9241195,0,29.5301,0,0,0,0,4.241408,4.658039,82.021,16.86275
254.752,34.01301,-118.2809,30.44719,0.5029653,1087.5,1760,-6.232961,-6.159163,12.57964,6.896214,33.30547,13.52911,13.51973,60.53536,22.10155,10.08647,-40.97819,186.8,0.9241195,0,29.5301,0,0,0,0,4.255958,4.665685,78.74016,16.86275
255.743,34.0131,-118.2809,27.34033,0.5077193,1134.25,1760,-4.75102,-6.059371,10.4761,6.961395,32.23455,13.52911,13.29335,53.84931,22.01787,9.247466,-40.8045,186.8,0.9241195,0,29.5301,0,0,0,0,4.272367,4.673268,75.45932,16.86275
256.743,34.01318,-118.2809,23.6121,0.5058177,1025,1760,-5.952302,-5.579913,11.64085,6.935323,35.53668,13.52911,13.85239,46.68106,22.30012,9.967099,-41.09332,186.8,0.9241195,0,29.5301,0,0,0,0,4.287774,4.67955,72.17848,16.86275
257.747,34.01324,-118.281,19.26251,0.500113,864,1760,-4.868459,-5.206402,13.36936,6.857105,41.6832,13.52911,13.59609,42.24369,21.73492,9.088014,-41.03416,186.8,0.9241195,0,29.5301,0,0,0,0,4.311099,4.687772,72.17848,16.86275
258.743,34.01329,-118.281,15.53428,0.540046,802.25,1765,-5.731497,-5.279133,17.30606,7.40463,48.4761,13.52911,13.71933,32.21651,21.9994,8.307461,-41.03016,186.8,0.9241195,0,29.5301,0,0,0,0,4.32721,4.692161,72.17848,16.86275
259.744,34.01333,-118.2809,12.42742,0.5058177,788.25,1765,-5.533749,-5.164085,16.31301,6.935323,46.21008,13.52911,13.10447,24.56898,21.70652,9.108832,-40.86802,186.8,0.9241195,0,29.5301,0,0,0,0,4.341203,4.695324,72.17848,16.86275
260.742,34.01336,-118.281,10.56331,0.5105716,754.5,1765,-3.406261,-4.925563,17.00356,7.000504,48.73087,13.52911,13.74076,20.68918,21.90829,9.412021,-41.31329,186.8,0.9241195,0,29.5301,0,0,0,0,4.354558,4.697762,68.89764,16.86275
261.742,34.01339,-118.281,8.699197,0.5105716,1072.5,1765,-2.360747,-4.238473,12.30891,7.000504,34.28199,13.52911,13.47865,17.03815,21.80203,8.982634,-41.09459,186.8,0.9241195,0,29.5301,0,0,0,0,4.375116,4.700847,68.89764,16.86275
262.74,34.01341,-118.281,6.835083,0.5295873,894.5,1769,-2.872601,-3.649739,12.7583,7.26123,42.63477,13.52911,13.94437,12.90643,21.73905,8.743914,-40.71786,186.8,0.9241195,0,29.5301,0,0,0,0,4.390469,4.702739,68.89764,16.86275
263.742,34.01343,-118.281,4.97097,0.5124732,702.25,1769,-2.548512,-2.716634,17.62467,7.026577,52.55162,13.52911,13.55278,9.69996,21.14638,8.291903,-40.8953,186.8,0.9241195,0,29.5301,0,0,0,0,4.408179,4.704377,65.6168,16.86275
264.742,34.01344,-118.281,3.106856,0.5105716,721,1769,-3.095955,-2.654572,18.57303,7.000504,50.99506,13.52911,13.69388,6.085054,21.92925,9.241267,-40.86484,186.8,0.9241195,0,29.5301,0,0,0,0,4.423233,4.705329,65.6168,16.86275
265.744,34.01345,-118.281,2.485485,0.5077193,710.75,1769,-1.060466,-2.182445,18.18413,6.961395,51.44149,13.52911,13.54117,4.895392,21.15457,8.691869,-41.41044,186.8,0.9241195,0,29.5301,0,0,0,0,4.437998,4.706014,65.6168,16.86275
266.742,34.01344,-118.281,1.864114,0.5124732,717,1773,-0.9149881,-2.097089,18.33509,7.026577,51.47054,13.52911,13.48133,3.637485,21.0237,8.856973,-41.89038,186.8,0.9241195,0,29.5301,0,0,0,0,4.4541,4.706516,65.6168,16.86275
267.741,34.01344,-118.281,1.864114,0.5031323,715.5,1773,1.274862E-15,-1.523984,18.20962,6.898503,51.67414,13.72915,13.5108,3.705017,21.5522,8.362049,-40.95628,186.8,0.9377835,0,29.5301,0,0,0,0,4.473536,4.70712,65.6168,16.86275
268.744,34.01344,-118.281,0,0.455592,728.75,1773,-1.602639,-1.577311,17.82062,6.246673,45.01987,14.62532,14.5119,0,20.36636,9.386497,-41.44881,186.8,0.998997,0,29.5301,0,0,0,0,4.487944,4.70712,65.6168,16.86275
269.743,34.01344,-118.281,0,0.4573511,721,1773,1.274862E-15,-0.7156187,17.21804,6.270791,45.67948,14.62532,14.46323,0,21.44599,9.404444,-41.86543,186.8,0.998997,0,29.5301,0,0,0,0,4.510368,4.70712,65.6168,16.86275
270.742,34.01344,-118.281,0,0.4547125,717,1773,1.274862E-15,-0.5035254,17.49474,6.234613,45.22763,14.62532,14.557,0,22.04199,10.07445,-41.17408,186.8,0.998997,0,29.5301,0,0,0,0,4.526537,4.70712,65.6168,16.86275
271.745,34.01344,-118.281,0,0.4520739,724,1773,1.274862E-15,-0.3205278,17.18352,6.198436,44.96531,14.62532,14.61192,0,21.37948,9.484486,-41.87269,186.8,0.998997,0,29.5301,0,0,0,0,4.541699,4.70712,65.6168,16.86275
272.745,34.01344,-118.281,0,0.4520739,721,1778,1.274862E-15,-0.3205278,17.29673,6.198436,45.50379,14.62532,14.67845,0,21.3111,8.686184,-41.83184,188.6,0.998997,0,29.5301,0,0,0,0,4.55958,4.70712,65.6168,16.86275
273.744,34.01344,-118.281,0,0.4459173,724,1778,1.274862E-15,-4.735203E-16,17.17432,6.114021,44.35294,14.62532,14.7039,0,21.57083,9.179264,-41.79176,188.6,0.998997,0,29.5301,0,0,0,0,4.573432,4.70712,62.33596,16.86275
274.741,34.01344,-118.281,0,0.4476763,718.75,1778,1.274862E-15,-4.735203E-16,17.09291,6.13814,44.85315,14.62532,14.62174,0,21.57286,8.909064,-41.92553,188.6,0.998997,0,29.5301,0,0,0,0,4.588584,4.70712,62.33596,16.47059
275.742,34.01344,-118.281,0,0.4450378,720.25,1778,1.274862E-15,-4.735203E-16,17.06302,6.101962,44.49593,14.62532,14.60612,0,21.30469,9.569968,-41.97512,188.6,0.998997,0,29.5301,0,0,0,0,4.602629,4.70712,62.33596,16.47059
276.743,34.01344,-118.281,0,0.4406402,711.5,1783,1.274862E-15,-4.735203E-16,16.87682,6.041666,44.59805,14.62532,14.65077,0,21.40331,9.166358,-41.7622,188.6,0.998997,0,29.5301,0,0,0,0,4.618952,4.70712,62.33596,16.47059
277.74,34.01344,-118.281,0,0.4397606,710,1783,1.274862E-15,-4.735203E-16,16.95495,6.029607,44.60307,14.62532,14.65791,0,21.46778,9.839819,-41.40829,188.6,0.998997,0,29.5301,0,0,0,0,4.636068,4.70712,62.33596,16.47059
278.742,34.01344,-118.281,0,0.4423992,702.25,1783,1.274862E-15,-4.735203E-16,17.2252,6.065784,45.36588,14.62532,14.61549,0,21.78422,9.904563,-41.80889,188.6,0.998997,0,29.5301,0,0,0,0,4.660588,4.70712,62.33596,16.47059
279.745,34.01344,-118.281,0,0.4362426,714.75,1783,1.274862E-15,-4.735203E-16,16.89124,5.98137,44.39526,14.62532,14.64809,0,20.73173,8.819123,-41.16017,188.6,0.998997,0,29.5301,0,0,0,0,4.675996,4.70712,62.33596,16.47059
280.747,34.01344,-118.281,0,0.4423992,710.75,1783,1.274862E-15,-4.735203E-16,17.36037,6.065784,44.82334,14.62532,14.57843,0,20.45036,9.474192,-40.76427,188.6,0.998997,0,29.5301,0,0,0,0,4.690723,4.70712,62.33596,16.86275
281.748,34.01344,-118.281,0,0.4423992,708.5,1787,1.274862E-15,-4.735203E-16,17.28074,6.065784,44.6975,14.62532,14.62353,0,21.63174,9.15546,-41.17226,190.4,0.998997,0,29.5301,0,0,0,0,4.708871,4.70712,62.33596,16.47059
282.749,34.01344,-118.281,0,0.4476763,692.75,1787,1.274862E-15,-4.735203E-16,17.69921,6.13814,46.53656,14.62532,14.58066,0,21.26971,8.725596,-41.24716,190.4,0.998997,0,29.5301,0,0,0,0,4.72331,4.70712,62.33596,16.86275
283.751,34.01344,-118.281,0,0.4362426,696.75,1787,1.274862E-15,-4.735203E-16,17.42767,5.98137,45.08767,14.62532,14.63246,0,21.5435,9.700667,-40.86695,190.4,0.998997,0,29.5301,0,0,0,0,4.743187,4.70712,62.33596,16.86275
284.752,34.01344,-118.281,0,0.4432787,690.5,1787,1.274862E-15,-4.735203E-16,17.66414,6.077844,46.22958,14.62532,14.62532,0,21.07547,9.599795,-41.94624,190.4,0.998997,0,29.5301,0,0,0,0,4.754265,4.70712,65.6168,16.86275
285.748,34.01345,-118.281,0,0.4406402,698.25,1787,1.274862E-15,-4.735203E-16,17.48347,6.041666,45.44434,14.62532,14.64809,0,20.78033,10.05796,-40.91813,190.4,0.998997,0,29.5301,0,0,0,0,4.770689,4.70712,65.6168,16.86275
286.747,34.01346,-118.281,2.485485,0.4397606,733.5,1793,4.051383,0.8102766,17.33055,6.029607,43.17406,14.62532,14.62666,0,21.79487,9.932483,-40.74386,190.4,0.998997,0,29.5301,0,0,0,0,4.794047,4.707431,62.33596,20
287.758,34.01348,-118.281,5.592341,1.407234,1411.5,1793,4.987111,1.807699,27.59137,19.29474,72.19851,14.62532,14.54137,3.973995,21.78973,8.475607,-39.98573,190.4,0.998997,0,29.5301,0,0,0,0,4.809086,4.70862,62.33596,20.78431
288.75,34.01352,-118.281,8.077826,1.475837,1502.25,1793,4.147328,2.637164,24.22886,20.23536,70.74615,14.62532,15.04728,5.473387,21.78486,8.201324,-40.12065,190.4,0.998997,0,29.5301,0,0,0,0,4.82377,4.710441,62.33596,20.78431
289.75,34.01357,-118.281,10.56331,0.4362426,1060.75,1793,4.110171,3.459199,9.492579,5.98137,29.61568,14.62532,14.95529,24.21431,20.83184,8.538658,-40.56793,190.4,0.998997,0,29.5301,0,0,0,0,4.838577,4.712908,65.6168,16.47059
290.751,34.01361,-118.281,11.80605,0.4476763,1134.25,1793,2.074665,3.874132,10.88793,6.13814,28.70168,14.62532,14.71864,26.37185,20.60209,9.371228,-40.03613,190.4,0.998997,0,29.5301,0,0,0,0,4.860157,4.716866,65.6168,16.47059
291.75,34.01366,-118.281,11.18468,0.4476763,1050.75,1797,1.369273,2.922777,11.02264,6.13814,30.68114,14.62532,14.53914,24.98386,22.45206,10.31916,-39.53944,190.4,0.998997,0,29.5301,0,0,0,0,4.871148,4.718874,65.6168,16.47059
292.755,34.01368,-118.281,8.699197,0.4476763,969.5,1797,-3.990846,0.7115764,12.77921,6.13814,33.97102,14.62532,14.60478,19.43189,21.49567,10.03895,-39.77866,190.4,0.998997,0,29.5301,0,0,0,0,4.893767,4.722628,65.6168,16.47059
293.751,34.01371,-118.281,7.456454,0.4529534,867.75,1797,-1.983403,-0.534666,14.44597,6.210495,37.51643,14.62532,14.3574,16.46186,21.5003,10.3217,-40.29133,190.4,0.998997,0,29.5301,0,0,0,0,4.908869,4.72449,65.6168,16.47059
294.75,34.01373,-118.2809,5.592341,0.4476763,839.75,1797,-2.994157,-1.519827,13.81594,6.13814,38.39024,14.62532,14.72221,12.49193,22.62839,11.37619,-40.87128,190.4,0.998997,0,29.5301,0,0,0,0,4.923732,4.725974,65.6168,16.47059
295.752,34.01375,-118.2809,4.97097,0.4423992,763.25,1802,-0.9065807,-2.116076,16.27571,6.065784,41.74017,14.62532,14.53333,11.23639,23.87745,10.93019,-40.42276,190.4,0.998997,0,29.5301,0,0,0,0,4.939493,4.727263,65.6168,16.47059
296.745,34.01377,-118.2809,3.728227,0.435363,773.25,1802,-1.736196,-2.322237,15.39275,5.969311,40.5451,14.62532,14.57441,8.563491,23.40262,11.75703,-38.88032,190.4,0.998997,0,29.5301,0,0,0,0,4.954886,4.728227,65.6168,16.47059
297.747,34.01379,-118.2809,4.349598,0.8478585,1172.5,1802,1.052556,-0.9168757,20.01236,11.62508,68.44108,14.62532,14.82312,5.130099,22.84532,11.99742,-37.52979,190.4,0.998997,0,29.5301,0,0,0,0,4.976036,4.729752,65.6168,19.21569
298.744,34.01381,-118.2809,5.592341,0.4459173,982.75,1802,1.857417,-0.156434,11.05556,6.114021,32.67518,14.62532,14.91511,12.54121,22.44789,10.12459,-38.63675,190.4,0.998997,0,29.5301,0,0,0,0,4.991014,4.731006,65.6168,16.86275
299.743,34.01384,-118.2809,6.213712,0.4459173,889.75,1802,0.7167579,0.378107,13.46878,6.114021,36.09051,14.62532,14.93163,13.93467,23.05604,7.742801,-38.34552,190.4,0.998997,0,29.5301,0,0,0,0,5.003937,4.732426,65.6168,16.86275
300.743,34.01385,-118.281,5.592341,0.4485558,885,1806,-1.973973,0.2533219,13.95199,6.150199,36.49892,14.62532,14.29668,12.46743,22.76736,4.386491,-37.17874,190.4,0.998997,0,29.5301,0,0,0,0,5.016249,4.733561,65.6168,16.86275
301.744,34.01387,-118.281,4.97097,0.4476763,705.25,1806,-0.4765126,0.5052586,16.85639,6.13814,45.71174,14.62532,14.55119,11.10394,21.91321,1.281633,-36.33287,190.4,0.998997,0,29.5301,0,0,0,0,5.039454,4.735492,62.33596,16.47059
302.745,34.01388,-118.281,3.106856,0.4423992,703,1806,-2.185193,-0.3936526,17.41594,6.065784,45.04719,14.62532,14.6079,7.022743,21.74778,-1.192212,-34.70016,190.4,0.998997,0,29.5301,0,0,0,0,5.059544,4.736721,62.33596,16.47059
303.749,34.01389,-118.281,2.485485,0.4309654,707,1806,-1.120414,-0.989219,17.03853,5.909015,43.89648,14.62532,14.63827,5.767249,22.35358,-2.88025,-33.98856,190.4,0.998997,0,29.5301,0,0,0,0,5.072546,4.737325,62.33596,16.47059
304.757,34.01389,-118.281,1.864114,0.4397606,703,1806,1.821232E-15,-1.270491,17.31206,6.029607,44.14625,14.62532,14.68828,4.238928,22.03064,-3.316991,-33.47521,190.4,0.998997,0,29.5301,0,0,0,0,5.093683,4.737986,62.33596,16.47059
305.751,34.01389,-118.281,1.864114,0.4380016,702.25,1811,1.821232E-15,-1.175188,17.26123,6.005488,44.73454,14.62532,14.65479,4.255952,22.38687,-4.005859,-34.20516,190.4,0.998997,0,29.5301,0,0,0,0,5.109062,4.738457,62.33596,16.47059
306.75,34.01389,-118.281,1.864114,0.4362426,706.25,1811,1.821232E-15,-0.6876593,17.00425,5.98137,44.48118,14.62532,14.61281,4.273113,22.92921,-2.985643,-34.13683,190.4,0.998997,0,29.5301,0,0,0,0,5.125239,4.738961,65.6168,16.47059
307.758,34.01389,-118.281,0,0.4397606,719.5,1811,-3.098248,-1.106438,16.9563,6.029607,44.01414,14.62532,14.60612,0,22.85229,-2.726248,-34.66041,190.4,0.998997,0,29.5301,0,0,0,0,5.139961,4.738961,65.6168,16.47059
308.753,34.01389,-118.281,0,0.4362426,725,1811,1.821232E-15,-0.6196496,16.74482,5.98137,43.3308,14.62532,14.6146,0,22.4194,-3.317537,-33.88,190.4,0.998997,0,29.5301,0,0,0,0,5.156481,4.738961,65.6168,16.47059
309.75,34.01389,-118.281,0,0.435363,702.25,1815,1.821232E-15,-0.6196496,17.04198,5.969311,44.64435,14.62532,14.57754,0,22.83645,-3.84221,-33.47878,190.4,0.998997,0,29.5301,0,0,0,0,5.171205,4.738961,65.6168,16.47059
310.754,34.01389,-118.281,0,0.433604,699,1815,1.821232E-15,-0.6196496,17.3976,5.945192,44.6707,14.62532,14.68113,0,22.58631,-4.240448,-32.9988,190.4,0.998997,0,29.5301,0,0,0,0,5.189024,4.738961,65.6168,16.86275
311.748,34.0139,-118.281,1.864114,0.4459173,691.25,1815,2.912,-0.03724953,17.67385,6.114021,46.4543,14.62532,14.74275,4.180402,23.7152,-5.877977,-31.46743,190.4,0.998997,0,29.5301,0,0,0,0,5.203981,4.739204,68.89764,16.47059
312.751,34.0139,-118.281,1.864114,0.4476763,695.25,1815,-2.080444,0.5002299,17.78177,6.13814,46.36922,14.62532,14.67845,5.551969,24.97907,-8.873698,-28.81981,190.4,0.998997,0,29.5301,0,0,0,0,5.227541,4.740209,68.89764,16.47059
313.753,34.01391,-118.281,2.485485,0.4406402,695.25,1815,1.095078,0.7192454,17.60335,6.041666,45.64043,14.62532,14.52083,7.050778,26.2852,-9.335837,-25.2324,190.4,0.998997,0,29.5301,0,0,0,0,5.244046,4.740972,68.89764,16.47059
314.758,34.01391,-118.281,2.485485,0.4476763,694.5,1820,1.456986E-15,0.7192454,17.83938,6.13814,46.14571,14.62532,14.58825,5.551969,25.16815,-9.104205,-23.44272,190.4,0.998997,0,29.5301,0,0,0,0,5.259452,4.741612,72.17848,16.86275
315.755,34.01392,-118.281,1.864114,0.4450378,691.25,1820,-1.02082,0.5150813,17.87488,6.101962,46.36267,14.62532,14.56682,4.188664,23.73885,-8.857665,-22.64314,190.4,0.998997,0,29.5301,0,0,0,0,5.275165,4.742095,72.17848,16.86275
316.749,34.01392,-118.281,1.864114,0.4406402,700.75,1820,1.456986E-15,-0.4012373,17.69825,6.041666,45.28222,14.62532,14.60701,4.230467,24.1062,-8.888892,-22.41784,190.4,0.998997,0,29.5301,0,0,0,0,5.294571,4.742697,72.17848,16.47059
317.753,34.01391,-118.281,0,0.4432787,714,1820,-2.082833,-0.6191704,17.56285,6.077844,44.70802,14.62532,14.6088,0,24.1946,-7.840174,-22.48041,190.4,0.998997,0,29.5301,0,0,0,0,5.305467,4.742697,75.45932,16.47059
318.753,34.01391,-118.281,0,0.4380016,715.5,1820,1.456986E-15,-0.7944155,16.99603,6.005488,43.8176,14.62532,14.68694,0,23.66899,-9.228543,-22.05846,190.4,0.998997,0,29.5301,0,0,0,0,5.325982,4.742697,75.45932,16.47059
319.751,34.01391,-118.281,0,0.4450378,718.75,1825,1.456986E-15,-0.6207306,17.25097,6.101962,44.58879,14.62532,14.57575,0,23.7403,-9.279279,-21.45691,190.4,0.998997,0,29.5301,0,0,0,0,5.339386,4.742697,78.74016,16.86275
320.749,34.01391,-118.281,0,0.4423992,717.75,1825,1.456986E-15,-0.4165666,17.00035,6.065784,44.38619,14.62532,14.6021,0,24.58682,-8.542749,-22.10824,192.2,0.998997,0,29.5301,0,0,0,0,5.357176,4.742697,78.74016,16.47059
321.748,34.01391,-118.281,0,0.4362426,721,1825,1.456986E-15,-0.4165666,16.81613,5.98137,43.57119,14.62532,14.59629,0,23.85467,-8.699841,-22.09895,192.2,0.998997,0,29.5301,0,0,0,0,5.371973,4.742697,78.74016,16.86275
322.751,34.01391,-118.281,0,0.4397606,713.25,1825,1.456986E-15,-7.284928E-17,17.01079,6.029607,44.39983,14.62532,14.6981,0,22.89305,-8.071943,-21.76237,192.2,0.998997,0,29.5301,0,0,0,0,5.39461,4.742697,78.74016,16.86275
323.75,34.01391,-118.281,0,0.4397606,717,1825,1.456986E-15,-7.284928E-17,17.02858,6.029607,44.43262,14.62532,14.58736,0,22.7974,-9.254472,-21.93068,192.2,0.998997,0,29.5301,0,0,0,0,5.409317,4.742697,78.74016,16.47059
324.748,34.01391,-118.281,0,0.4362426,714.75,1830,1.456986E-15,-7.284928E-17,16.96333,5.98137,43.95219,14.62532,14.56459,0,23.34083,-9.388409,-22.09778,192.2,0.998997,0,29.5301,0,0,0,0,5.424654,4.742697,78.74016,16.47059
325.748,34.01391,-118.281,0,0.4397606,708.5,1830,1.456986E-15,-7.284928E-17,17.33072,6.029607,44.6975,14.62532,14.60969,0,23.75478,-9.611897,-22.24461,192.2,0.998997,0,29.5301,0,0,0,0,5.439377,4.742697,82.021,16.86275
326.759,34.01391,-118.281,0,0.4476763,714,1830,1.456986E-15,-7.284928E-17,17.40793,6.13814,45.15155,14.62532,14.62755,0,24.54714,-9.490612,-21.52805,192.2,0.998997,0,29.5301,0,0,0,0,5.461492,4.742697,82.021,16.86275
327.748,34.01391,-118.281,0,0.4406402,705.25,1830,1.456986E-15,-7.284928E-17,17.34692,6.041666,44.54425,14.62532,14.62353,0,24.50465,-9.431949,-21.63152,192.2,0.998997,0,29.5301,0,0,0,0,5.476968,4.742697,82.021,16.86275
328.75,34.01391,-118.281,0,0.4423992,701.5,1834,1.456986E-15,-7.284928E-17,17.26318,6.065784,45.41438,14.62532,14.68202,0,23.58728,-9.462216,-21.54641,192.2,0.998997,0,29.5301,0,0,0,0,5.490746,4.742697,82.021,16.86275
329.748,34.01391,-118.281,0,0.4362426,710,1834,1.456986E-15,-7.284928E-17,17.0589,5.98137,44.24624,14.62532,14.6012,0,23.89855,-9.135381,-21.59711,192.2,0.998997,0,29.5301,0,0,0,0,5.508514,4.742697,82.021,16.47059
330.751,34.01391,-118.281,0,0.5400261,816.25,1834,1.456986E-15,-7.284928E-17,17.35331,7.404357,47.64291,14.62532,14.89769,0,24.71197,-7.996406,-21.36548,192.2,0.998997,0,29.5301,0,0,0,0,5.523274,4.742697,82.021,17.2549
331.75,34.01392,-118.281,1.864114,0.4116159,721.75,1834,2.982429,0.5964859,14.68906,5.643712,41.06881,14.62532,14.4159,4.528769,23.27329,-7.679401,-21.76163,192.2,0.998997,0,29.5301,0,0,0,0,5.539649,4.742935,85.30184,16.47059
332.751,34.01393,-118.2811,3.106856,0.4423992,732,1834,2.113641,1.019214,17.22082,6.065784,43.52211,14.62532,14.6472,7.022743,23.19349,-8.009345,-22.64182,192.2,0.998997,0,29.5301,0,0,0,0,5.55477,4.743716,85.30184,16.86275
333.751,34.01393,-118.2811,2.485485,0.4432787,735.75,1834,-0.9344363,0.8323268,16.72738,6.077844,42.6977,14.62532,14.76731,5.607048,23.98904,-7.996,-22.86041,192.2,0.998997,0,29.5301,0,0,0,0,5.574259,4.744524,85.30184,16.86275
334.751,34.01394,-118.2811,3.728227,0.4503149,693.75,1839,1.196659,1.071659,17.17379,6.174317,46.74337,14.62532,14.6021,8.279156,24.60137,-8.475987,-20.91885,192.2,0.998997,0,29.5301,0,0,0,0,5.586931,4.745312,88.58268,16.86275
335.751,34.01394,-118.2811,2.485485,0.4450378,687.5,1839,-1.69508,0.7326427,17.89429,6.101962,46.61555,14.62532,14.50922,5.584885,23.68423,-7.948345,-18.80361,192.2,0.998997,0,29.5301,0,0,0,0,5.604799,4.746155,85.30184,16.86275
336.766,34.01394,-118.2811,1.864114,1.005293,829.5,1839,-1.047875,-0.0734182,33.64787,13.78368,64.90163,14.62532,14.54316,1.854299,22.389,-9.411206,-17.45962,192.2,0.998997,0,29.5301,0,0,0,0,5.626468,4.746975,91.86352,19.21569
337.758,34.01395,-118.2811,3.106856,0.9824252,1121.75,1839,1.722717,-0.1516032,24.31559,13.47014,60.9226,14.62532,14.27123,3.162435,21.85956,-9.510832,-14.26197,192.2,0.998997,0,29.5301,0,0,0,0,5.642331,4.747789,95.14436,19.21569
338.744,34.01395,-118.2811,5.592341,2.153068,1675,1839,4.09883,0.8550501,45.51889,29.52095,92.56561,14.62532,14.75659,2.597382,21.69861,-8.680402,-13.63398,192.2,0.998997,0,29.5301,0,0,0,0,5.65708,4.749021,91.86352,23.52941
339.746,34.01395,-118.2812,8.077826,2.31402,1958.5,1844,3.630806,1.501946,33.4459,31.72779,85.08447,14.62532,14.87224,3.490819,21.96618,-9.715314,-14.6307,190.4,0.998997,0,29.5301,0,0,0,0,5.674906,4.751196,85.30184,23.52941
340.75,34.01396,-118.2812,12.42742,0.4212907,1456.25,1844,4.755889,3.398811,8.006334,5.776363,33.35896,14.62532,15.07675,29.49846,22.26706,-8.786775,-15.72824,190.4,0.998997,0,29.5301,0,0,0,0,5.693868,4.754745,85.30184,16.47059
