Time (sec)	 Latitude (deg)	 Longitude (deg)	 Vehicle speed (MPH)	 Fuel rate (gal/hr)	 Engine RPM (RPM)	 Time since engine start (sec)	 Acceleration (ft/s²)	 Acceleration (Avg) (ft/s²)	 Intake manifold absolute pressure (inHg)	 Engine Power (hp)	 Engine Torque (lb•ft)	 A/F Commanded	 A/F Actual	 Instant fuel economy (MPG)	 Magnetometer Z (µT)	 Magnetometer Y (µT)	 Magnetometer X (µT)	 Engine coolant temperature (F)	 Fuel/Air commanded equivalence ratio	 Ambient air temperature (F)	 Barometric pressure (inHg)	 Driver's demand engine - percent torque (%)	 Actual engine - percent torque (%)	 Engine reference torque (lb•ft)	 Mass air flow rate (lb/min)	 Trip Duration (min)	 Trip Distance (miles)	 Altitude (ft)	 Absolute throttle position (%)
20.983	34.02053	-118.2902	0	0.6165444	954.5	20	0	0	17.81529	8.453508	46.51523	14.62532	14.54896	0	3.114717	6.245095	13.80911	118.4	0.998997	0	29.5301	0	0	0	0	0.3586953	0	85.30184	17.64706
21.979	34.02053	-118.2902	0	0.6288577	939.75	20	0	0	18.34659	8.622337	48.18887	14.62532	14.64318	0	4.151071	5.79817	13.49314	118.4	0.998997	0	29.5301	0	0	0	0	0.3747032	0	85.30184	17.64706
22.977	34.02053	-118.2902	0	0.6156649	942	20	0	0	18.156	8.441449	47.06523	14.62532	14.6588	0	2.396173	6.889524	14.82035	118.4	0.998997	0	29.5301	0	0	0	0	0.3913125	0	85.30184	17.64706
23.996	34.02053	-118.2902	0	0.6015925	935.75	20	0	0	17.74101	8.248502	46.29662	14.62532	14.56593	0	3.40283	6.878488	14.89324	118.4	0.998997	0	29.5301	0	0	0	0	0.4081089	0	85.30184	17.64706
24.976	34.02053	-118.2902	0	0.5892792	934.25	25	0	0	17.80059	8.079673	45.42184	14.62532	14.63425	0	2.603436	6.647583	13.9015	118.4	0.998997	0	29.5301	0	0	0	0	0.4240773	0	85.30184	17.64706
25.996	34.02053	-118.2902	0	0.5840021	924	25	0	0	17.54162	8.007318	45.51443	14.62532	14.557	0	3.725038	6.384149	14.21632	118.4	0.998997	0	29.5301	0	0	0	0	0.4413863	0	85.30184	17.64706
26.974	34.02053	-118.2902	0	0.5822431	910.75	25	0	0	17.74149	7.9832	46.03751	14.62532	14.67131	0	2.254378	7.00288	14.81623	118.4	0.998997	0	29.5301	0	0	0	0	0.4564513	0	85.30184	17.64706
27.982	34.02053	-118.2902	0	0.5919178	914	25	0	0	17.97259	8.11585	46.63607	14.62532	14.68336	0	3.544993	7.042909	15.28665	118.4	0.998997	0	29.5301	0	0	0	0	0.4711568	0	85.30184	17.64706
28.986	34.02053	-118.2902	0	0.5963154	923.25	25	0	0	18.17029	8.176147	46.51183	14.62532	14.62264	0	3.715587	6.719486	14.35884	118.4	0.998997	0	29.5301	0	0	0	0	0.4931907	0	85.30184	17.64706
29.979	34.02053	-118.2902	0	0.5901588	927.25	29	0	0	17.76953	8.091732	45.83305	14.62532	14.63603	0	4.409218	6.727088	13.90394	120.2	0.998997	0	29.5301	0	0	0	0	0.5081326	0	85.30184	17.64706
30.976	34.02053	-118.2902	0	0.5840021	928.75	29	0	0	17.56996	8.007318	45.28166	14.62532	14.61683	0	3.102311	5.989565	14.08643	120.2	0.998997	0	29.5301	0	0	0	0	0.5284733	0	85.30184	17.64706
31.983	34.02053	-118.2902	0	0.5796045	928.75	29	0	0	17.55579	7.947022	44.94068	14.62532	14.61371	0	3.348974	6.737611	14.13536	120.2	0.998997	0	29.5301	0	0	0	0	0.5406532	0	85.30184	17.64706
33.207	34.02053	-118.2902	0	0.5716888	911.5	33	0	0	17.38671	7.838489	45.1658	14.62532	14.64318	0	4.416755	7.412388	13.07463	120.2	0.998997	0	29.5301	0	0	0	0	0.5613986	0	85.30184	17.64706
33.98	34.02053	-118.2902	0	0.5620141	912.5	33	0	0	17.20955	7.705837	44.3528	14.62532	14.63737	0	5.002055	7.01361	13.61678	120.2	0.998997	0	29.5301	0	0	0	0	0.5749657	0	85.30184	17.64706
35.004	34.02053	-118.2902	0	0.5655321	905.25	33	0	0	17.40789	7.754074	44.98788	14.62532	14.65657	0	2.222709	7.285423	13.9757	120.2	0.998997	0	29.5301	0	0	0	0	0.5920482	0	85.30184	17.64706
35.977	34.02053	-118.2902	0	0.558496	910.75	33	0	0	17.25308	7.6576	44.15985	14.62532	14.56861	0	1.770837	7.437877	13.42189	120.2	0.998997	0	29.5301	0	0	0	0	0.6080642	0	85.30184	17.64706
36.986	34.02053	-118.2902	0	0.5699298	900.75	33	0	0	17.48547	7.81437	45.56421	14.62532	14.63425	0	4.215119	7.481535	13.67218	120.2	0.998997	0	29.5301	0	0	0	0	0.6237177	0	85.30184	17.64706
37.975	34.02053	-118.2902	0	0.5699298	904.5	38	0	0	17.51431	7.81437	45.3753	14.62532	14.59629	0	3.57589	7.336327	13.23117	120.2	0.998997	0	29.5301	0	0	0	0	0.6391108	0	85.30184	17.64706
38.98	34.02053	-118.2902	0	0.5602551	904.5	38	0	0	17.33617	7.681719	44.60504	14.62532	14.58825	0	2.327142	7.236052	14.24845	122	0.998997	0	29.5301	0	0	0	0	0.6572387	0	85.30184	17.2549
