# StartTime = 09-11-2017 09:33:08.6643 am
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Fuel rate (gal/hr), Engine RPM (RPM), Time since engine start (sec), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Intake manifold absolute pressure (inHg), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Instant fuel economy (MPG), Magnetometer Z (µT), Magnetometer Y (µT), Magnetometer X (µT), Engine coolant temperature (F), Fuel/Air commanded equivalence ratio, Ambient air temperature (F), Barometric pressure (inHg), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Engine reference torque (lb•ft), Mass air flow rate (lb/min), Trip Duration (min), Trip Distance (miles), Altitude (ft), Absolute throttle position (%)
21.956,33.88954,-118.2854,41.63187,2.110851,1693.75,379,0.6925902,-0.1501397,31.94404,28.94211,89.74598,14.62532,15.0062,19.72279,-21.73345,23.70467,-2.613615,188.6,0.998997,0,29.5301,0,0,0,0,0.3661253,0.2440819,-52.49344,20.78431
22.959,33.88972,-118.2854,42.87461,3.094156,1859.25,379,2.109056,0.4949792,49.82016,42.42431,119.8426,14.6146,15.23928,13.85664,-21.12244,23.87603,-1.594192,188.6,0.998265,0,29.5301,0,0,0,0,0.3816617,0.2550779,-49.2126,25.09804
23.97,33.88989,-118.2854,43.49598,1.188233,1664,379,2.196137,0.5753271,19.63521,16.292,26.03489,14.62532,14.43956,36.60559,-21.18962,24.40836,-2.991383,188.6,0.998997,0,29.5301,0,0,0,0,0.4042313,0.2711779,-45.93176,18.82353
25.019,33.89007,-118.2854,42.87461,2.539178,1585.75,379,-1.033725,0.6148639,44.02969,34.81495,76.88632,14.62532,14.60701,16.88523,-23.48924,23.74725,-3.580741,188.6,0.998997,0,29.5301,0,0,0,0,0.4203755,0.2827782,-45.93176,23.13725
25.991,33.89025,-118.2854,42.87461,2.886589,1842,385,1.274862E-15,0.6148639,43.0906,39.57834,107.0047,14.62532,14.67845,14.85304,-23.10312,24.19104,-2.157701,188.6,0.998997,0,29.5301,0,0,0,0,0.4379666,0.2953334,-45.93176,26.27451
26.944,33.89041,-118.2854,42.87461,1.605224,1537.5,385,1.274862E-15,0.4763459,23.42383,22.00941,75.18433,14.62532,15.24509,26.70942,-22.83202,24.9815,-2.925671,188.6,0.998997,0,29.5301,0,0,0,0,0.447973,0.302294,-45.93176,21.17647
27.996,33.89058,-118.2854,43.49598,0.4212907,1386.5,385,1.141337,0.4607498,8.355053,5.776363,56.73549,14.62532,14.74766,103.2446,-23.34015,23.92647,-3.935016,188.6,0.998997,0,29.5301,0,0,0,0,0.471192,0.3192795,-45.93176,17.64706
28.975,33.89076,-118.2854,43.49598,0.4037003,1343.75,385,1.456986E-15,0.02152233,8.260908,5.535179,20.03196,14.62532,14.60701,107.7433,-23.66198,25.11319,-3.514585,188.6,0.998997,0,29.5301,0,0,0,0,0.4869393,0.3307549,-49.2126,16.07843
29.972,33.89093,-118.2854,42.87461,0.391387,1303,385,-1.011579,0.0259516,7.666618,5.36635,21.6306,14.62532,14.66282,109.5453,-22.22592,24.17643,-2.927094,188.6,0.998997,0,29.5301,0,0,0,0,0.5025756,0.3417338,-49.2126,16.07843
30.95,33.89109,-118.2854,41.63187,0.9234973,1366.25,389,-1.852928,-0.344634,18.58629,12.66217,37.1326,14.62532,14.6664,45.08066,-23.15154,23.80072,-3.229146,188.6,0.998997,0,29.5301,0,0,0,0,0.5200601,0.3540081,-49.2126,18.82353
32.012,33.89126,-118.2855,41.0105,0.8381838,1313.25,389,-1.008312,-0.5462964,17.01561,11.49243,45.96196,14.62532,14.73114,48.92781,-22.5789,24.18316,-3.520678,188.6,0.998997,0,29.5301,0,0,0,0,0.5343437,0.3637676,-45.93176,18.43137
32.988,33.89143,-118.2854,41.0105,0.7141712,1232.75,389,1.639109E-15,-0.7745638,15.59472,9.792082,41.71902,14.62532,14.36901,57.4239,-24.02751,23.21396,-3.695378,188.6,0.998997,0,29.5301,0,0,0,0,0.5504126,0.3748166,-45.93176,19.21569
33.972,33.8916,-118.2854,40.38913,2.096779,1367,389,-1.086871,-0.7896221,42.17657,28.74916,56.80349,14.62532,15.18704,19.26247,-22.47859,22.89993,-3.649247,188.6,0.998997,0,29.5301,0,0,0,0,0.5712323,0.3889544,-45.93176,22.35294
34.967,33.8918,-118.2854,39.76776,3.717396,1759.25,389,-1.141485,-0.7842726,58.05333,50.96963,109.7338,14.61281,14.36991,10.69775,-22.73302,21.9122,-3.63716,188.6,0.998143,0,29.5301,0,0,0,0,0.5876823,0.3999601,-49.2126,27.45098
35.964,33.89192,-118.2854,39.14639,4.067829,2080.25,394,-2.129808,-0.8449981,56.35782,55.77445,140.8166,14.59808,14.59227,9.62341,-22.71914,23.63574,-2.547367,188.6,0.9971365,0,29.5301,0,0,0,0,0.5953186,0.4049737,-39.37008,29.01961
37.005,33.89209,-118.2854,40.38913,1.343908,1609.25,394,1.330349,-0.3772659,21.01428,18.42648,60.13854,14.62532,14.44537,30.05348,-23.55378,16.93738,-11.76901,188.6,0.998997,0,29.5301,0,0,0,0,0.6193457,0.421104,-39.37008,20.39216
38.183,33.89226,-118.2855,41.63187,2.555889,1835.75,394,2.042754,0.03128499,49.89676,35.04408,100.2617,14.61683,14.64987,16.28861,14.55745,11.61074,-20.70826,188.6,0.9984175,0,29.5301,0,0,0,0,0.6342071,0.4313527,-39.37008,27.45098
39.034,33.89241,-118.2855,42.25324,3.179726,1940.5,397,0.6365888,0.1586028,43.83234,43.59757,118.0002,14.61773,14.72802,13.28833,2.402822,17.53628,-27.92238,186.8,0.9984785,0,29.5301,0,0,0,0,0.6533526,0.4445444,-39.37008,27.05882
39.984,33.89259,-118.2855,42.25324,3.396508,1939.75,397,1.821232E-15,0.3759769,48.5573,46.56989,126.0937,14.61192,14.42394,12.4402,16.53523,2.149828,-14.2559,186.8,0.998082,0,29.5301,0,0,0,0,0.6674514,0.4547127,-39.37008,28.62745
40.975,33.89277,-118.2855,43.49598,3.130732,1833.5,397,1.695923,1.141123,44.95081,42.92581,122.9622,14.6146,14.63157,13.89323,-21.48432,10.21784,-8.263915,186.8,0.998265,0,29.5301,0,0,0,0,0.6829597,0.4657644,-42.65092,27.84314
41.965,33.89296,-118.2855,44.73873,3.587883,1871.75,401,1.727119,1.220477,54.81711,49.19386,138.0375,14.58736,14.48957,12.46939,20.28563,7.221578,-17.16547,186.8,0.9964045,0,29.5301,0,0,0,0,0.6991735,0.4777854,-42.65092,27.84314
43.118,33.89315,-118.2855,47.22421,6.33492,2674,401,2.581631,1.328252,92.522,86.8588,170.6029,14.57352,14.6472,7.258413,16.94925,8.374774,-18.35706,186.8,0.995459,0,29.5301,0,0,0,0,0.723983,0.4970231,-39.37008,41.96078
43.969,33.89334,-118.2855,48.46695,6.709739,2800,402,3.049954,1.792651,67.16573,91.99797,172.5656,14.57084,14.61371,7.223374,18.76215,8.078901,-18.10832,186.8,0.995276,0,29.5301,0,0,0,0,0.7345732,0.5054113,-39.37008,42.7451
44.963,33.89355,-118.2855,50.95244,5.641072,2844.5,402,4.093388,2.312156,54.31458,77.34537,142.8112,14.61192,14.61058,9.032403,18.84758,8.145362,-17.57288,186.8,0.998082,0,29.5301,0,0,0,0,0.749418,0.5179323,-42.65092,25.88235
45.97,33.89377,-118.2855,53.43792,3.276217,2819.5,402,2.34228,2.882534,31.70732,44.92057,83.67722,14.62532,14.71239,15.93154,20.2337,7.857141,-17.23798,186.8,0.998997,0,29.5301,0,0,0,0,0.7718803,0.537776,-42.65092,23.13725
46.964,33.89399,-118.2856,54.68066,1.912959,2101.5,402,1.823552,2.90182,24.94919,26.22879,72.96565,14.62532,14.63514,28.58434,19.63826,8.692116,-17.38354,186.8,0.998997,0,29.5301,0,0,0,0,0.7870399,0.5513691,-45.93176,21.96078
47.964,33.89422,-118.2856,54.05929,1.657898,1842,402,-0.8947161,2.206551,24.77304,22.73162,64.81489,14.62532,14.78115,32.60714,18.9894,8.88318,-16.81617,186.8,0.998997,0,29.5301,0,0,0,0,0.8019416,0.5649175,-49.2126,21.56863
48.964,33.89444,-118.2856,55.30204,1.104679,1739.75,407,1.894192,1.855225,17.4584,15.14637,45.72522,14.62532,14.72444,50.06165,19.27452,8.98616,-16.67872,186.8,0.998997,0,29.5301,0,0,0,0,0.8174717,0.5790326,-52.49344,19.21569
49.963,33.89466,-118.2857,55.30204,1.711548,1767,407,1.456986E-15,1.033062,26.74014,23.46723,69.75243,14.62532,13.89258,32.31112,18.94625,8.687114,-16.08183,186.8,0.998997,0,29.5301,0,0,0,0,0.8340465,0.5944975,-55.77428,21.56863
50.974,33.89489,-118.2857,56.54478,1.41515,1778.75,407,2.180878,1.000781,21.98138,19.40327,57.29203,14.62532,14.81062,39.95675,18.96543,8.877375,-16.05495,186.8,0.998997,0,29.5301,0,0,0,0,0.8485793,0.6078517,-52.49344,20.39216
51.965,33.89511,-118.2858,56.54478,1.363258,1799,407,1.456986E-15,0.6360708,20.94464,18.69178,54.56995,14.62532,14.77535,41.47768,21.22687,8.43154,-13.6368,186.8,0.998997,0,29.5301,0,0,0,0,0.8644711,0.6229669,-55.77428,20.39216
52.964,33.89534,-118.2858,57.78752,1.070377,1815.5,411,1.898779,1.19477,16.26094,14.67606,42.45681,14.62532,14.54718,53.98799,20.10953,8.747969,-12.48993,188.6,0.998997,0,29.5301,0,0,0,0,0.8790708,0.637109,-59.05512,19.60784
53.96,33.89557,-118.2859,59.03026,1.014968,1821.75,411,1.999245,1.215781,15.3661,13.91633,40.12085,14.62532,14.6588,58.15976,19.66501,7.985681,-13.03819,188.6,0.998997,0,29.5301,0,0,0,0,0.8996412,0.6570876,-62.33596,19.21569
54.961,33.89581,-118.2859,58.40889,0.7124122,1821,411,-0.942366,1.027307,10.72504,9.767963,28.17268,15.13256,14.90261,81.9875,19.92411,9.24701,-11.73414,188.6,1.033645,0,29.5301,0,0,0,0,0.9152564,0.6723002,-62.33596,17.64706
55.97,33.89604,-118.286,58.40889,0.7225336,1816.25,411,1.456986E-15,0.5911318,11.28866,9.906738,28.64766,15.13256,15.21383,80.839,18.86557,9.241279,-14.363,188.6,1.033645,0,29.5301,0,0,0,0,0.9320374,0.6886786,-65.6168,18.03922
56.964,33.89627,-118.286,57.78752,0.7063828,1808.5,411,-1.016955,0.3877408,11.06976,9.685293,28.12732,15.13256,15.07675,81.80766,16.18984,9.316246,-16.42669,188.6,1.033645,0,29.5301,0,0,0,0,0.9476138,0.7035874,-65.6168,18.03922
57.965,33.8965,-118.2861,59.03026,0.747593,1798.25,416,1.932608,0.3945065,11.38085,10.25033,29.93794,14.62532,14.59317,78.96042,19.48184,7.532997,-13.9331,188.6,0.998997,0,29.5301,0,0,0,0,0.9653972,0.7208865,-65.6168,18.03922
58.969,33.89674,-118.2861,57.78752,1.655259,1798.25,416,-1.856338,-0.3766101,25.31064,22.69544,66.28612,14.62532,14.74096,34.91147,18.98798,7.914595,-13.27386,188.6,0.998997,0,29.5301,0,0,0,0,0.9819047,0.7369661,-62.33596,21.17647
59.974,33.89697,-118.2861,57.78752,1.755365,1807,416,1.639109E-15,-0.1881369,25.99434,24.06801,69.95457,14.12834,14.28016,32.92051,18.00694,8.178759,-14.06469,188.6,0.9650505,0,29.5301,0,0,0,0,0.9995222,0.7537521,-62.33596,21.17647
60.967,33.89719,-118.2862,57.78752,1.591997,1800.75,416,1.639109E-15,-0.1881369,25.16348,21.82804,63.66422,14.12834,14.80169,36.29877,20.6149,8.278004,-13.32607,188.6,0.9650505,0,29.5301,0,0,0,0,1.016725,0.7703584,-62.33596,21.17647
61.966,33.89743,-118.2862,57.78752,2.324402,1810,416,1.639109E-15,0.0152541,34.28712,31.87014,92.47822,15.15801,14.86153,24.86124,21.89436,7.736165,-13.16169,188.6,1.035383,0,29.5301,0,0,0,0,1.032879,0.7858929,-62.33596,23.52941
62.965,33.89766,-118.2863,57.78752,1.780388,1806.25,421,1.639109E-15,-0.3712676,28.14125,24.4111,70.98125,14.12834,13.7738,32.45782,22.43575,9.156815,-12.76718,188.6,0.9650505,0,29.5301,0,0,0,0,1.047252,0.7999043,-62.33596,22.35294
63.998,33.8979,-118.2863,57.78752,2.211116,1796,421,1.639109E-15,-6.192189E-16,33.66815,30.31686,88.65679,14.62532,15.46924,26.135,22.36323,7.878642,-13.4688,188.6,0.998997,0,29.5301,0,0,0,0,1.06878,0.8205624,-62.33596,23.13725
64.961,33.89813,-118.2863,57.78752,2.128441,1795.25,421,1.639109E-15,-6.192189E-16,32.4273,29.1833,85.37751,14.12834,14.68917,27.15016,24.1455,7.526803,-14.64015,188.6,0.9650505,0,29.5301,0,0,0,0,1.083997,0.8352143,-62.33596,23.13725
65.959,33.89837,-118.2863,57.78752,2.679069,1797.5,421,1.639109E-15,-6.192189E-16,42.39124,36.73301,107.3301,15.15801,15.47906,21.57,23.42797,8.315668,-15.92202,188.6,1.035383,0,29.5301,0,0,0,0,1.100241,0.8508107,-62.33596,25.09804
66.963,33.89859,-118.2864,57.78752,2.837901,1801.5,421,1.639109E-15,-6.192189E-16,41.74369,38.91078,113.4409,14.12834,14.41679,20.36277,21.22927,8.201324,-17.76337,188.6,0.9650505,0,29.5301,0,0,0,0,1.115599,0.865705,-59.05512,25.88235
67.964,33.89883,-118.2864,58.40889,2.668885,1813.25,426,0.6786196,0.1357239,42.04859,36.59338,105.9934,14.12834,14.14307,21.88513,22.66372,8.178193,-17.09166,188.6,0.9650505,0,29.5301,0,0,0,0,1.132205,0.881911,-59.05512,25.88235
68.987,33.89907,-118.2864,57.78752,2.680766,1814.75,426,-0.8094883,-0.02617374,42.15977,36.75628,106.3773,15.15801,15.21963,21.55635,22.96923,6.760256,-17.14968,188.6,1.035383,0,29.5301,0,0,0,0,1.148759,0.8979922,-55.77428,25.88235
69.965,33.8993,-118.2863,57.78752,2.81605,1813.25,426,2.003355E-15,-0.02617374,41.21049,38.61118,111.838,15.15801,14.8459,20.52077,21.17682,7.356559,-17.1759,188.6,1.035383,0,29.5301,0,0,0,0,1.165424,0.9137996,-52.49344,25.88235
71.004,33.89954,-118.2863,58.40889,2.879341,1817,426,0.6359921,0.1010247,45.17019,39.47897,114.1156,14.12834,13.80059,20.28551,19.33806,7.279579,-17.13526,188.6,0.9650505,0,29.5301,0,0,0,0,1.181043,0.9291127,-49.2126,18.82353
71.962,33.89978,-118.2863,57.78752,0.9709914,1792,426,2.094417E-15,-0.399099,14.72167,13.31337,39.01972,14.62532,15.65499,59.51394,18.77902,7.233987,-16.77457,188.6,0.998997,0,29.5301,0,0,0,0,1.205065,0.9522876,-45.93176,21.96078
72.959,33.90001,-118.2864,57.78752,3.168915,1793.75,431,2.094417E-15,-0.1976814,48.06541,43.44934,127.22,14.61192,14.66952,18.23574,18.17371,7.306664,-16.90644,186.8,0.998082,0,29.5301,0,0,0,0,1.212502,0.9595132,-42.65092,27.84314
73.959,33.90024,-118.2864,59.03026,3.270236,1814,431,2.217418,0.4076999,49.42311,44.83857,129.8221,14.11048,14.13593,18.05077,18.62627,6.685458,-16.86403,186.8,0.9638305,0,29.5301,0,0,0,0,1.231096,0.9774897,-39.37008,28.23529
74.957,33.90048,-118.2864,57.78752,3.179628,1837.5,431,-1.619048,0.08389026,49.42736,43.59623,124.6108,14.11048,14.63514,18.1743,18.52395,6.782902,-18.3137,186.8,0.9638305,0,29.5301,0,0,0,0,1.249883,0.9956644,-39.37008,28.23529
75.958,33.90072,-118.2864,58.40889,3.385725,1841.25,431,-1.108387,0.2799554,48.75032,46.42206,132.4176,15.13837,14.97673,17.25151,18.7556,7.670449,-17.64389,186.8,1.034042,0,29.5301,0,0,0,0,1.271748,1.016985,-39.37008,28.23529
76.968,33.90096,-118.2864,59.65163,3.282563,1850.75,431,2.100195,0.6999944,48.55731,45.00759,124.5452,14.60969,14.42081,18.17227,18.46146,7.531466,-17.98906,186.8,0.9979295,0,29.5301,0,0,0,0,1.286773,1.032132,-36.08924,28.23529
77.967,33.90121,-118.2864,59.65163,3.260152,1882,436,2.549725E-15,0.6999944,47.72881,44.7003,124.7455,14.61192,14.41009,18.2972,18.09711,6.754267,-18.19628,186.8,0.998082,0,29.5301,0,0,0,0,1.302493,1.047734,-36.08924,27.84314
78.965,33.90145,-118.2864,60.89438,3.480767,1894.5,436,1.858279,0.7935959,50.67143,47.72519,132.3083,14.60612,14.60299,17.49453,19.12425,7.138951,-17.37302,186.8,0.9976855,0,29.5301,0,0,0,0,1.318094,1.063417,-32.8084,29.01961
79.972,33.90169,-118.2864,60.27301,4.106541,2249,436,-0.9975064,0.3705163,54.50805,56.30524,131.4902,15.13256,15.17632,14.67732,23.34743,4.988922,-17.70435,186.8,1.033645,0,29.5301,0,0,0,0,1.333229,1.078453,-29.52756,29.80392
80.972,33.90194,-118.2864,60.89438,4.001136,2261.5,436,1.259194,0.8440323,50.20677,54.86002,127.407,13.82962,13.52464,15.21927,18.63235,8.020765,-16.72528,186.8,0.944646,0,29.5301,0,0,0,0,1.348764,1.094313,-22.96588,29.41176
81.968,33.90218,-118.2864,62.13712,4.251603,2262.5,436,2.213457,0.8666847,48.70226,58.29419,138.0168,13.82962,13.89258,14.61499,19.99982,7.802458,-16.2219,186.8,0.944646,0,29.5301,0,0,0,0,1.37055,1.116751,-19.68504,29.01961
82.961,33.90244,-118.2864,62.13712,2.924372,2099,440,2.213457,0.8666847,35.9319,40.09639,100.3291,14.62532,14.9544,21.24802,20.4071,6.452131,-16.92984,186.8,0.998997,0,29.5301,0,0,0,0,1.382381,1.129004,-22.96588,23.52941
83.966,33.9027,-118.2864,62.13712,2.356237,1943.75,440,2.549725E-15,0.4950289,33.02911,32.30663,87.2942,14.62532,14.70167,26.37133,20.84348,7.81922,-17.76196,186.8,0.998997,0,29.5301,0,0,0,0,1.399536,1.146703,-19.68504,23.52941
84.96,33.90295,-118.2864,61.51575,2.892745,1937.5,440,-0.735747,0.5473808,40.92123,39.66275,87.28158,14.62532,14.66774,21.26552,20.64611,7.297766,-16.61604,186.8,0.998997,0,29.5301,0,0,0,0,1.417071,1.164598,-19.68504,24.70588
85.964,33.9032,-118.2864,62.13712,2.876914,1939.75,440,0.4846191,0.3924658,40.55077,39.44569,106.8041,14.62532,14.60701,21.59853,19.30564,7.109041,-17.63541,186.8,0.998997,0,29.5301,0,0,0,0,1.434797,1.183304,-16.4042,25.88235
86.962,33.90345,-118.2864,62.13712,2.888348,1943.75,440,2.549725E-15,0.3924658,40.78009,39.60246,107.0079,14.62532,14.67265,21.51303,18.7891,7.655923,-17.38946,186.8,0.998997,0,29.5301,0,0,0,0,1.45222,1.201279,-16.4042,25.88235
87.962,33.9037,-118.2864,62.13712,2.90242,1955.25,445,2.549725E-15,-0.05022558,41.05809,39.79541,106.8968,14.62532,14.6981,21.40873,18.7376,7.317956,-17.30129,186.8,0.998997,0,29.5301,0,0,0,0,1.468366,1.217859,-13.12336,25.88235
88.963,33.90396,-118.2864,62.13712,2.795119,1951.5,445,2.549725E-15,-0.05022558,39.27162,38.32418,103.1427,14.62532,14.48377,22.23059,18.19454,7.99896,-17.82934,186.8,0.998997,0,29.5301,0,0,0,0,1.484496,1.234763,-13.12336,25.88235
89.964,33.90421,-118.2864,63.37986,2.66319,1955.25,445,1.844525,0.4658289,37.40364,36.5153,98.08591,14.62532,14.62933,23.79847,17.9506,7.611874,-17.81511,186.8,0.998997,0,29.5301,0,0,0,0,1.500222,1.251222,-13.12336,24.70588
90.965,33.90447,-118.2864,62.75849,4.145729,2276.5,445,-0.9334602,0.1822131,54.6238,56.84255,131.1414,14.60299,14.461,15.13811,18.9844,7.749693,-17.64963,186.8,0.997472,0,29.5301,0,0,0,0,1.516961,1.268789,-13.12336,30.19608
91.967,33.90472,-118.2864,62.75849,3.689722,2185,445,2.549725E-15,0.1822131,44.65194,50.59018,121.6043,14.61773,14.46903,17.009,18.93539,7.247538,-17.13942,186.8,0.9984785,0,29.5301,0,0,0,0,1.532253,1.284616,-9.84252,27.05882
92.973,33.90498,-118.2865,62.75849,3.374509,2039,450,2.549725E-15,0.1822131,42.98352,46.26827,119.1791,14.61951,14.6012,18.59781,18.4111,7.636284,-17.99062,188.6,0.9986005,0,29.5301,0,0,0,0,1.549871,1.303159,-3.28084,26.66667
93.96,33.90524,-118.2865,64.00124,3.192562,2004.5,450,2.549725E-15,0.6105329,43.64228,43.77358,113.5349,14.62174,14.65568,20.04698,18.65372,7.696643,-17.01466,188.6,0.998753,0,29.5301,0,0,0,0,1.570836,1.325498,-6.56168,26.66667
94.956,33.9055,-118.2865,64.00124,3.091895,2011.5,450,2.549725E-15,0.4283198,42.12421,42.39331,112.1845,14.62353,14.62353,20.69968,18.49233,8.032849,-17.72893,188.6,0.998875,0,29.5301,0,0,0,0,1.587493,1.343322,-6.56168,26.27451
