# StartTime = 09-19-2017 10:47:00.4575 am
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Fuel rate (gal/hr), Engine RPM (RPM), Time since engine start (sec), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Intake manifold absolute pressure (inHg), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Instant fuel economy (MPG), Magnetometer Z (µT), Magnetometer Y (µT), Magnetometer X (µT), Engine coolant temperature (F), Fuel/Air commanded equivalence ratio, Ambient air temperature (F), Barometric pressure (inHg), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Engine reference torque (lb•ft), Mass air flow rate (lb/min), Trip Duration (min), Trip Distance (miles), Altitude (ft), Absolute throttle position (%)
34.99,33.82389,-118.3598,32.93267,1.372053,1489,300,-0.8934247,-0.5884966,24.5179,18.81237,84.64697,14.62532,15.05621,24.00248,-29.00977,-12.09693,-14.99625,140,0.998997,0,29.5301,0,0,0,0,0.589718,0.3039067,-3.28084,20.78431
35.998,33.82402,-118.3598,32.93267,0.7379183,1320.25,305,3.642464E-16,-0.1786849,14.36305,10.11768,40.24935,14.62532,14.18103,44.62916,-29.87489,-13.15097,-15.09209,140,0.998997,0,29.5301,0,0,0,0,0.6034278,0.3113828,-3.28084,18.03922
36.992,33.82416,-118.3598,32.93267,1.622717,1501.5,305,3.642464E-16,-0.1786849,30.28352,22.24925,77.82589,14.62532,15.79609,20.29478,-29.71594,-13.62726,-15.28396,140,0.998997,0,29.5301,0,0,0,0,0.6205233,0.3206618,0,21.17647
37.985,33.8243,-118.3598,32.93267,1.045751,1383.5,305,3.642464E-16,-0.1786849,19.38012,14.3384,54.43218,14.62532,14.54896,31.4919,-28.73393,-12.50299,-15.32252,140,0.998997,0,29.5301,0,0,0,0,0.6355038,0.3289058,0,19.60784
38.987,33.82443,-118.3598,32.93267,1.073895,1377.25,305,3.642464E-16,-7.284928E-17,20.74704,14.7243,56.1508,14.62532,14.84188,30.66656,-29.54637,-13.07419,-15.5909,140,0.998997,0,29.5301,0,0,0,0,0.6571419,0.3407621,0,17.64706
39.988,33.82457,-118.3598,32.93267,0.4045798,1204.5,305,3.642464E-16,-7.284928E-17,8.280715,5.547238,24.18823,14.62532,13.44338,81.3997,-29.87692,-12.86677,-15.4123,140,0.998997,0,29.5301,0,0,0,0,0.6732259,0.3496984,-3.28084,16.47059
40.993,33.8247,-118.3598,32.3113,0.4116159,1105.25,309,-1.014382,-0.2028765,9.523604,5.643712,26.81874,14.62532,13.52643,78.49866,-29.42465,-12.90091,-15.49799,140,0.998997,0,29.5301,0,0,0,0,0.6876356,0.3575117,-3.28084,16.47059
42.003,33.82483,-118.3598,32.3113,0.413375,1092.75,309,3.642464E-16,-0.2028765,10.12683,5.66783,27.24144,14.62532,15.16784,78.16463,-29.33157,-12.61334,-15.59254,140,0.998997,0,29.5301,0,0,0,0,0.7020109,0.3653121,-3.28084,16.47059
42.996,33.82495,-118.3598,31.68993,0.4080979,1084.25,309,3.642464E-16,-0.4215724,10.04827,5.595475,26.69561,14.62532,15.11113,77.65277,-30.10169,-12.42879,-15.01372,140,0.998997,0,29.5301,0,0,0,0,0.7224937,0.3761438,-3.28084,16.47059
43.996,33.82507,-118.3598,31.06856,0.4010617,1017.75,309,-1.062914,-0.6341552,10.18259,5.499002,28.37767,14.62532,14.72132,77.46579,-28.76016,-12.64861,-14.84289,140,0.998997,0,29.5301,0,0,0,0,0.7375398,0.3839927,-3.28084,16.47059
44.999,33.82518,-118.3598,28.58307,0.4063388,1025.75,314,-3.998272,-1.43381,11.10041,5.571357,28.52683,14.62532,14.51681,70.34296,-28.26904,-13.5579,-14.11932,140,0.998997,0,29.5301,0,0,0,0,0.7529978,0.3914187,-3.28084,16.47059
45.997,33.82527,-118.3598,26.09759,0.3966641,1050.75,314,-2.902586,-1.81145,9.387937,5.438705,27.18505,14.62532,14.31543,65.79267,-29.68104,-14.12671,-15.11917,141.8,0.998997,0,29.5301,0,0,0,0,0.7707549,0.3992156,-3.28084,16.47059
46.996,33.82534,-118.3598,22.36936,0.4037003,900.75,314,-6.312747,-2.855304,11.13659,5.535179,32.27464,14.62532,14.94547,55.41082,-28.35417,-13.61025,-14.5981,141.8,0.998997,0,29.5301,0,0,0,0,0.7853833,0.4048216,-3.28084,16.47059
47.992,33.8254,-118.3598,16.15565,0.4529534,770.25,314,-6.374259,-4.91473,14.64405,6.210495,42.34758,14.62532,14.63157,39.78282,-28.83805,-13.17898,-16.07415,141.8,0.998997,0,29.5301,0,0,0,0,0.8073763,0.4114576,0,16.47059
48.988,33.82544,-118.3598,12.42742,0.3922665,857.75,314,-6.453859,-5.563228,12.20891,5.378409,32.48965,14.62532,14.62666,31.68108,-29.30354,-14.75892,-15.77191,141.8,0.998997,0,29.5301,0,0,0,0,0.82161,0.4145979,0,16.47059
49.989,33.82547,-118.3598,9.941939,0.4696643,917,318,-3.942815,-5.401311,13.50035,6.43962,36.88289,14.62532,14.68426,21.16818,-29.55379,-14.77703,-15.2094,141.8,0.998997,0,29.5301,0,0,0,0,0.8372706,0.4172705,0,16.86275
51.001,33.8255,-118.3598,7.456454,0.6482072,838.25,318,-4.08097,-5.584509,19.00076,8.88764,55.68612,14.62532,15.05799,11.5032,-29.07498,-14.2923,-14.01625,141.8,0.998997,0,29.5301,0,0,0,0,0.8522325,0.4192766,0,17.2549
51.992,33.82552,-118.3598,5.592341,0.5329899,780.25,318,-1.217526,-4.166904,18.2365,7.307883,49.51641,14.62532,14.63157,10.4924,-29.08867,-13.83188,-14.22182,141.8,0.998997,0,29.5301,0,0,0,0,0.8726953,0.4212859,0,17.2549
53.02,33.82552,-118.3598,4.349598,0.5206766,706.25,318,-2.140735,-3.29894,20.13078,7.139054,53.09044,14.62532,14.70078,8.353743,-29.69864,-13.83476,-14.32261,141.8,0.998997,0,29.5301,0,0,0,0,0.8869616,0.4223969,-3.28084,17.2549
54.016,33.82552,-118.3598,2.485485,0.5259537,707,322,-3.058649,-2.686142,20.13074,7.21141,53.57162,14.62532,14.69006,4.725672,-29.74904,-13.53606,-14.0612,141.8,0.998997,0,29.5301,0,0,0,0,0.9016021,0.4230845,-3.28084,17.2549
54.989,33.82553,-118.3598,1.864114,0.723846,780.25,322,-0.7693015,-2.208059,27.67525,9.924733,66.80656,14.62532,14.73114,2.57529,-29.18105,-13.76908,-15.14209,141.8,0.998997,0,29.5301,0,0,0,0,0.9183428,0.4235992,-3.28084,18.03922
55.986,33.82553,-118.3598,1.864114,1.400198,1247.5,322,-8.195544E-16,-1.437242,32.03132,19.19827,80.82684,14.62532,14.55968,1.331322,-30.16056,-12.67865,-15.21378,141.8,0.998997,0,29.5301,0,0,0,0,0.9333071,0.4240673,-3.28084,21.96078
56.983,33.82555,-118.3598,4.349598,1.549716,1426.5,322,4.483563,-0.09616113,29.00259,21.24833,87.33446,14.62532,14.461,2.806706,-28.07419,-12.71973,-14.21788,141.8,0.998997,0,29.5301,0,0,0,0,0.9551258,0.4250912,-3.28084,21.56863
57.987,33.82558,-118.3598,6.835083,0.8293886,1152.25,322,4.085406,1.340109,16.62694,11.37184,51.8344,14.62532,14.69989,8.241111,-27.95622,-13.38724,-14.52221,141.8,0.998997,0,29.5301,0,0,0,0,0.97009,0.4266398,-3.28084,18.43137
58.986,33.82561,-118.3598,6.835083,0.5241947,775,327,-7.284928E-16,1.713794,16.45735,7.187291,48.7077,14.62532,14.99325,13.03921,-28.51672,-13.31422,-15.63129,141.8,0.998997,0,29.5301,0,0,0,0,0.9850713,0.4283411,-3.28084,17.2549
59.988,33.82563,-118.3598,6.213712,0.5303513,730.25,327,-0.8769707,1.5384,18.84044,7.271706,52.29965,14.62532,14.67533,11.71622,-27.29728,-12.84094,-15.16594,141.8,0.998997,0,29.5301,0,0,0,0,1.00083,0.4300781,-3.28084,17.2549
60.99,33.82565,-118.3598,5.592341,0.4916524,768.75,327,-7.284928E-16,1.103304,17.07377,6.7411,49.26847,14.62532,14.75972,11.37458,-27.35762,-11.78334,-13.55956,141.8,0.998997,0,29.5301,0,0,0,0,1.021367,0.4319896,-6.56168,16.86275
61.993,33.82566,-118.3598,5.592341,0.3825918,697.5,327,-7.284928E-16,-0.004651058,13.22189,5.245758,39.50009,14.62532,14.45609,14.61699,-27.01883,-11.64237,-14.41586,141.8,0.998997,0,29.5301,0,0,0,0,1.036352,0.433378,-9.84252,16.47059
62.991,33.82566,-118.3598,3.728227,0.391387,658.5,331,-3.315601,-1.060248,15.92184,5.36635,42.80133,14.62532,14.69095,9.525681,-27.34121,-12.55958,-14.93014,143.6,0.998997,0,29.5301,0,0,0,0,1.049996,0.4343678,-13.12336,16.47059
63.995,33.82566,-118.3598,1.864114,0.3799532,667,331,-2.452186,-1.550685,15.01068,5.20958,41.02145,14.62532,14.6079,4.906167,-27.38439,-12.23374,-15.33123,143.6,0.998997,0,29.5301,0,0,0,0,1.067983,0.4350357,-13.12336,16.47059
65.005,33.82567,-118.3598,1.864114,0.3825918,667,331,-7.284928E-16,-1.153557,15.31321,5.245758,41.02145,14.62532,14.60388,4.872331,-27.63159,-12.15261,-14.78313,143.6,0.998997,0,29.5301,0,0,0,0,1.088756,0.4356791,-13.12336,16.47059
65.992,33.82567,-118.3598,1.864114,0.3887484,667,331,-7.284928E-16,-1.153557,15.66531,5.330173,41.97102,14.62532,14.64318,4.795167,-27.43525,-11.97252,-16.04422,143.6,0.998997,0,29.5301,0,0,0,0,1.101331,0.4360635,-16.4042,16.47059
66.99,33.82567,-118.3598,1.864114,0.3887484,675,331,-7.284928E-16,-0.4904373,15.48418,5.330173,41.47358,14.62532,14.65568,4.795167,-28.58059,-12.89307,-15.15097,143.6,0.998997,0,29.5301,0,0,0,0,1.121083,0.4366811,-16.4042,16.47059
67.996,33.82566,-118.3598,0,0.4643872,687.5,335,-2.71566,-0.5431319,18.41451,6.367265,48.64232,14.62532,14.69408,0,-28.59243,-13.57331,-14.59284,143.6,0.998997,0,29.5301,0,0,0,0,1.135973,0.4366811,-16.4042,16.86275
68.999,33.82566,-118.3598,0,0.5453032,944.5,335,-7.284928E-16,-0.5431319,15.41319,7.476712,51.09826,14.62532,15.07675,0,-26.42971,-13.12341,-15.04424,143.6,0.998997,0,29.5301,0,0,0,0,1.15569,0.4366811,-16.4042,17.64706
69.995,33.82566,-118.3598,0,0.4107364,704.5,335,-7.284928E-16,-0.5431319,14.31031,5.631653,41.9845,14.62532,14.27882,0,-26.54617,-13.53532,-14.90464,143.6,0.998997,0,29.5301,0,0,0,0,1.168976,0.4366811,-19.68504,16.47059
71,33.82566,-118.3598,0,0.3922665,685,335,-7.284928E-16,-0.5431319,15.28787,5.378409,41.23798,14.62532,14.4025,0,-26.53718,-13.72208,-15.45224,143.6,0.998997,0,29.5301,0,0,0,0,1.183709,0.4366811,-22.96588,16.47059
72.003,33.82566,-118.3598,0,0.3966641,680.25,340,-7.284928E-16,-8.741914E-16,15.33612,5.438705,41.99147,14.62532,14.63246,0,-26.55139,-13.07156,-15.35914,145.4,0.998997,0,29.5301,0,0,0,0,1.202154,0.4366811,-22.96588,16.47059
72.995,33.82566,-118.3598,0,0.391387,671.75,340,-7.284928E-16,-8.741914E-16,15.25359,5.36635,41.95709,14.62532,14.63425,0,-25.74383,-13.20152,-14.96394,145.4,0.998997,0,29.5301,0,0,0,0,1.223305,0.4366811,-26.24672,16.47059
73.994,33.82566,-118.3598,0,0.3887484,673.25,340,-7.284928E-16,-8.741914E-16,15.41518,5.330173,41.67546,14.62532,14.66863,0,-26.66914,-13.87929,-15.15056,145.4,0.998997,0,29.5301,0,0,0,0,1.239364,0.4366811,-26.24672,16.47059
74.996,33.82566,-118.3598,0,0.3887484,673.25,340,-7.284928E-16,-8.741914E-16,15.48418,5.330173,41.58139,14.62532,14.65211,0,-26.77614,-13.43947,-14.44063,145.4,0.998997,0,29.5301,0,0,0,0,1.253371,0.4366811,-29.52756,16.47059
75.995,33.82566,-118.3598,0,0.4837367,717.75,340,-7.284928E-16,-8.741914E-16,19.04765,6.632567,48.5336,14.62532,14.62353,0,-28.25977,-13.55308,-15.77555,145.4,0.998997,0,29.5301,0,0,0,0,1.270572,0.4366811,-29.52756,16.86275
76.993,33.82566,-118.3598,0,1.297294,1028.75,344,-7.284928E-16,-8.741914E-16,33.77765,17.78734,61.44319,14.62532,15.13256,0,-27.4929,-13.10233,-15.00577,145.4,0.998997,0,29.5301,0,0,0,0,1.288468,0.4366811,-29.52756,20
77.994,33.82568,-118.3598,0,2.283237,1612.5,344,-7.284928E-16,-8.741914E-16,40.46786,31.30572,101.9666,14.62532,14.62174,0,-26.01676,-14.18235,-14.95312,145.4,0.998997,0,29.5301,0,0,0,0,1.302865,0.4366811,-29.52756,23.13725
79,33.8257,-118.3598,3.106856,2.422202,1701.5,344,5.313843,1.062769,39.32174,33.21107,102.5144,14.62532,14.8584,1.282658,-26.01986,-14.00231,-15.75264,145.4,0.998997,0,29.5301,0,0,0,0,1.316831,0.4372576,-26.24672,25.4902
79.994,33.82574,-118.3598,9.320568,3.165097,2067,344,7.949104,3.227971,40.87176,43.397,108.8452,14.62532,14.46412,2.944797,-25.69945,-13.8534,-15.46687,145.4,0.998997,0,29.5301,0,0,0,0,1.338172,0.439786,-26.24672,25.4902
80.99,33.8258,-118.3598,11.80605,4.553847,1844.5,349,3.529932,3.933957,65.56879,62.4383,148.34,14.59808,15.13435,2.592545,-25.91882,-14.89441,-15.87495,145.4,0.9971365,0,29.5301,0,0,0,0,1.355605,0.4430741,-22.96588,33.72549
81.991,33.82586,-118.3598,14.91291,3.846509,2079.5,349,5.508094,5.035576,48.33778,52.73991,133.2032,14.60388,14.77535,3.876998,-25.97596,-13.75984,-15.52512,145.4,0.997533,0,29.5301,0,0,0,0,1.369313,0.4462786,-22.96588,27.84314
82.999,33.82594,-118.3598,16.15565,3.468809,2105.25,349,2.101888,4.854187,43.72964,47.56122,118.6543,14.61773,14.82714,4.657406,-25.95154,-13.59898,-15.56804,145.4,0.9984785,0,29.5301,0,0,0,0,1.384605,0.4503926,-22.96588,25.4902
83.993,33.82602,-118.3598,19.26251,2.914733,2120.25,349,3.102735,3.95821,36.5779,39.96423,87.37594,14.62532,14.57084,6.608668,-27.16455,-13.65952,-16.91348,145.4,0.998997,0,29.5301,0,0,0,0,1.406035,0.4567984,-19.68504,24.31373
84.986,33.8261,-118.3598,20.50525,3.319954,1975,349,1.897848,3.260978,44.95714,45.52026,121.0519,14.6146,14.77133,6.176365,-28.15146,-13.06661,-16.58422,145.4,0.998265,0,29.5301,0,0,0,0,1.42087,0.4619313,-16.4042,26.66667
85.987,33.82619,-118.3598,21.74799,3.806719,2087.5,353,2.232968,2.94775,50.31754,52.19434,131.32,14.59897,14.81643,5.713055,-27.45361,-14.87854,-17.51212,145.4,0.9971975,0,29.5301,0,0,0,0,1.436255,0.4672328,-16.4042,27.05882
86.983,33.8263,-118.3598,24.23348,3.651661,2175.75,353,2.18827,2.717973,44.24624,50.06833,120.8615,14.6146,13.92383,6.636289,-30.30635,-15.05338,-19.03104,145.4,0.998265,0,29.5301,0,0,0,0,1.457155,0.475529,-16.4042,26.66667
87.985,33.82642,-118.3598,27.34033,4.058458,2245.25,353,5.189635,3.323847,48.07042,55.64597,115.8089,14.62532,14.74096,6.73663,-29.79082,-15.63505,-15.96045,145.4,0.998997,0,29.5301,0,0,0,0,1.47178,0.4821532,-19.68504,27.45098
88.989,33.82653,-118.3598,28.58307,3.938496,1953.75,353,2.184216,2.760574,49.8842,54.00116,145.1671,11.08173,11.90065,7.257358,-29.20896,-14.73237,-16.35602,145.4,0.756949,0,29.5301,0,0,0,0,1.486519,0.4890196,-19.68504,26.66667
89.987,33.82666,-118.3598,28.58307,3.538391,2014.75,357,-7.284928E-16,2.760574,48.41133,48.51528,126.4711,14.6079,14.3641,8.077986,-28.65542,-15.55833,-15.75167,149,0.9978075,0,29.5301,0,0,0,0,1.504309,0.4973544,-19.68504,27.84314
90.989,33.82679,-118.3598,31.68993,4.009679,2036.5,357,2.248583,2.625016,54.61671,54.97715,141.7855,14.59719,14.61951,7.903358,-28.15058,-16.72672,-16.34816,149,0.9970755,0,29.5301,0,0,0,0,1.52386,0.5076662,-19.68504,29.80392
91.988,33.82692,-118.3598,31.68993,4.115531,2057.75,357,-7.284928E-16,1.973539,53.11016,56.42851,143.1005,14.59629,14.56771,7.700082,-27.39055,-17.32356,-15.92925,149,0.9970145,0,29.5301,0,0,0,0,1.539199,0.5156772,-19.68504,29.80392
92.983,33.82706,-118.3598,34.17542,4.132276,2060,357,4.630776,2.513244,53.41059,56.65809,144.4537,14.59629,14.62174,8.270362,-27.68896,-16.61299,-15.33773,149,0.9970145,0,29.5301,0,0,0,0,1.552217,0.5230149,-22.96588,29.80392
93.985,33.82721,-118.3598,35.41816,4.051584,2053,362,1.939709,2.464343,52.48902,55.55172,142.1159,14.59808,14.53914,8.741805,-28.66111,-18.42824,-16.65808,149,0.9971365,0,29.5301,0,0,0,0,1.566933,0.5317199,-22.96588,29.41176
94.989,33.82736,-118.3598,36.6609,4.188323,2082,362,0,1.703782,53.14675,57.42657,144.8659,14.59495,14.66952,8.75312,-28.40137,-19.7162,-16.30361,149,0.996923,0,29.5301,0,0,0,0,1.59017,0.5458999,-22.96588,30.19608
