# StartTime = 09-18-2017 09:48:01.9106 am
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Fuel rate (gal/hr), Engine RPM (RPM), Time since engine start (sec), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Intake manifold absolute pressure (inHg), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Instant fuel economy (MPG), Magnetometer Z (µT), Magnetometer Y (µT), Magnetometer X (µT), Engine coolant temperature (F), Fuel/Air commanded equivalence ratio, Ambient air temperature (F), Barometric pressure (inHg), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Engine reference torque (lb•ft), Mass air flow rate (lb/min), Trip Duration (min), Trip Distance (miles), Altitude (ft), Absolute throttle position (%)
9.913,33.81882,-118.3597,3.728227,0.9929795,984.25,15,1.805663,1.012884,25.9741,13.61485,72.65099,14.62532,14.66372,3.754586,27.47271,-27.58443,-22.96119,77,0.998997,0,29.8254,0,0,0,0,0.1974733,0.00150371,-36.08924,19.21569
10.91,33.81882,-118.3597,3.728227,0.9859433,962.5,15,0,1.012884,27.36626,13.51838,73.76629,14.62532,14.749,3.781381,27.58341,-26.93196,-21.8744,77,0.998997,0,29.8254,0,0,0,0,0.2125591,0.002439231,-42.65092,19.21569
11.907,33.81883,-118.3598,3.106856,1.000016,1028,15,-1.12236,0.7884122,26.57378,13.71133,70.05198,14.62532,14.80258,3.106807,27.5776,-26.85849,-25.24675,77,0.998997,0,29.8254,0,0,0,0,0.2361858,0.003742354,-39.37008,19.21569
12.908,33.81884,-118.3598,4.349598,0.9657143,999,19,2.07584,0.5518286,25.4632,13.24102,70.18353,14.62532,14.56861,4.504022,28.68658,-27.28575,-28.82681,77,0.998997,0,29.8254,0,0,0,0,0.2511901,0.004844098,-36.08924,19.21569
13.919,33.81884,-118.3598,3.728227,0.9762686,969.5,19,-1.124552,0.3269182,25.74465,13.38573,72.51506,14.62532,14.54226,3.818854,28.31353,-24.71457,-31.9577,77,0.998997,0,29.8254,0,0,0,0,0.2661588,0.005765282,-32.8084,19.21569
14.909,33.81884,-118.3598,3.106856,0.9753891,925.75,19,-1.086262,-0.2514668,27.16473,13.37367,75.87363,14.62532,14.8459,3.185248,27.73814,-20.77725,-36.1089,77,0.998997,0,29.8254,0,0,0,0,0.280131,0.006564422,-32.8084,19.21569
15.906,33.81884,-118.3598,1.864114,0.9824252,978,19,-1.752825,-0.3775598,28.14666,13.47014,72.33815,14.62532,14.5186,1.897461,26.54442,-19.38497,-38.87938,77,0.998997,0,29.8254,0,0,0,0,0.3033439,0.007425569,-32.8084,19.21569
16.907,33.81884,-118.3598,1.864114,1.644705,1225,19,0,-0.7927278,40.20273,22.55073,96.68488,14.62532,14.40429,1.133403,27.30703,-22.88854,-38.45326,77,0.998997,0,29.8254,0,0,0,0,0.3169087,0.007849038,-29.52756,21.17647
17.91,33.81886,-118.3598,2.485485,1.945501,1432.75,24,1.137551,-0.3403071,39.04266,26.67498,97.78399,14.62532,14.00778,1.277555,27.39904,-20.8688,-38.69985,78.8,0.998997,0,29.8254,0,0,0,0,0.3338748,0.008449652,-29.52756,22.35294
18.908,33.81888,-118.3598,6.835083,2.197044,1657.75,24,7.910314,1.241756,37.81046,30.12391,95.43913,14.62532,14.37482,3.111036,25.24701,-12.16802,-40.80884,78.8,0.998997,0,29.8254,0,0,0,0,0.3474459,0.009780487,-26.24672,24.70588
19.907,33.81892,-118.3598,8.077826,2.952438,1722.5,24,2.338639,2.277301,46.61621,40.48121,123.4322,14.61281,14.57843,2.735985,24.48193,-1.208538,-41.78692,78.8,0.998143,0,29.8254,0,0,0,0,0.3663842,0.01207338,-29.52756,25.4902
20.909,33.81898,-118.3598,11.80605,3.082027,1801.5,24,6.156452,3.508591,46.48449,42.25801,123.1995,14.61192,14.50118,3.830613,15.48734,8.364719,-29.16872,78.8,0.998082,0,29.8254,0,0,0,0,0.3817766,0.01488991,-26.24672,25.88235
21.909,33.81904,-118.3598,15.53428,3.143458,1902.25,28,4.188282,4.532564,44.56908,43.1003,118.9999,14.61549,14.34356,4.546439,1.543522,15.18472,-15.06424,78.8,0.998326,0,29.5301,0,0,0,0,0.4035292,0.02009363,-29.52756,25.88235
22.904,33.81911,-118.3598,16.77702,3.151215,2017.75,28,2.09044,3.368589,41.26656,43.20666,111.9374,14.62532,14.2614,5.323986,2.134902,14.6577,-16.65283,78.8,0.998997,0,29.8254,0,0,0,0,0.4173889,0.02391593,-26.24672,25.4902
23.902,33.8192,-118.3598,19.26251,3.260385,1825,28,2.320045,3.824834,40.86853,44.70351,128.6509,14.61862,15.60811,5.526882,2.379887,12.42371,-16.9781,78.8,0.9985395,0,29.5301,0,0,0,0,0.4363568,0.02983342,-29.52756,26.27451
24.906,33.81929,-118.3598,21.74799,2.041369,1782.75,28,4.647625,3.523069,29.83298,27.98944,82.45894,14.62532,13.34246,10.65363,3.272287,12.24247,-17.05749,78.8,0.998997,0,29.8254,0,0,0,0,0.4495719,0.03444168,-29.52756,22.35294
25.907,33.81937,-118.3598,21.74799,0.8944731,1178,32,-3.642464E-16,2.7118,13.90632,12.26422,54.68003,14.62532,12.38021,24.31375,3.426633,11.73415,-17.1703,82.4,0.998997,0,29.8254,0,0,0,0,0.4644416,0.03985355,-29.52756,18.82353
26.907,33.81947,-118.3598,21.12662,0.909425,1162.5,32,-1.230431,1.607411,20.404,12.46923,56.3353,14.62532,13.85016,23.23075,3.563732,12.58615,-16.8875,82.4,0.998997,0,29.8254,0,0,0,0,0.4834732,0.04662673,-29.52756,18.82353
27.906,33.81955,-118.3598,22.36936,0.909425,1160,32,2.389564,1.161352,20.72061,12.46923,56.45671,14.62532,14.57263,24.59726,3.219738,12.11135,-17.75761,82.4,0.998997,0,29.5301,0,0,0,0,0.5027547,0.05373804,-29.52756,18.82353
28.907,33.81964,-118.3598,21.12662,0.9015093,1133.5,32,-2.151919,-0.1985571,20.76401,12.36069,57.27372,14.62532,14.88073,23.43472,3.486789,11.58412,-17.8322,82.4,0.998997,0,29.8254,0,0,0,0,0.5169479,0.05884028,-29.52756,18.82353
29.906,33.81972,-118.3598,20.50525,0.8856779,1120.25,36,-1.235127,-0.4455826,20.71071,12.14363,56.93346,14.62532,14.95529,23.15204,3.668345,12.16567,-17.39902,82.4,0.998997,0,29.8254,0,0,0,0,0.5304837,0.06343011,-29.52756,18.82353
30.905,33.8198,-118.3598,19.88388,0.8830394,1060,36,-1.007422,-0.4009808,22.0175,12.10745,58.97451,14.62532,14.99816,22.51755,2.482866,11.50562,-17.97077,82.4,0.998997,0,29.8254,0,0,0,0,0.5523741,0.07080203,-26.24672,18.82353
31.904,33.81986,-118.3598,16.77702,0.8804008,901.5,36,-5.263305,-1.931555,24.82006,12.07127,70.32689,14.62532,14.7173,19.05612,4.472106,11.40302,-18.55491,82.4,0.998997,0,29.8254,0,0,0,0,0.5670331,0.07515432,-26.24672,18.43137
32.906,33.8199,-118.3598,14.91291,0.8610513,957.75,36,-3.111721,-2.314076,25.07013,11.80597,64.74162,14.62532,14.60478,17.31942,4.666138,10.85344,-17.57604,82.4,0.998997,0,29.8254,0,0,0,0,0.5813009,0.07891016,-26.24672,18.43137
33.911,33.81993,-118.3598,11.18468,0.848738,1196,40,-6.649289,-3.206347,22.93657,11.63714,51.10333,14.62532,14.25336,13.17801,4.595847,11.9501,-17.62952,87.8,0.998997,0,29.8254,0,0,0,0,0.5948623,0.08168522,-26.24672,18.43137
34.918,33.81997,-118.3598,8.699197,2.830513,1961.5,40,-1.135702,-3.906033,38.10068,38.80947,146.6924,14.62532,16.28057,3.073364,4.82965,11.37028,-17.70692,87.8,0.998997,0,29.8254,0,0,0,0,0.6176211,0.08507353,-22.96588,24.70588
35.912,33.82002,-118.3598,10.56331,3.570856,1914.75,40,2.831254,-2.751128,45.98708,48.96041,134.2972,14.6021,15.1598,2.958201,4.039403,10.6458,-17.54049,87.8,0.997411,0,29.8254,0,0,0,0,0.6329032,0.08751401,-22.96588,27.84314
36.912,33.82009,-118.3598,14.29154,3.013074,1915.5,40,6.44754,-0.7961286,39.96636,41.31259,113.2751,14.62353,14.2105,4.743176,3.419094,11.11591,-17.44752,87.8,0.998875,0,29.8254,0,0,0,0,0.6469697,0.09069903,-26.24672,21.96078
37.911,33.82016,-118.3598,16.15565,2.671106,1936.5,40,-7.284928E-16,1.833823,36.45586,36.62383,99.32998,14.62532,15.01602,6.0483,3.897925,12.14416,-17.42155,87.8,0.998997,0,29.8254,0,0,0,0,0.6686805,0.09650662,-29.52756,23.92157
38.912,33.82024,-118.3598,18.64114,3.162137,1910.75,44,4.178646,3.369238,43.94635,43.35641,119.1745,14.61683,14.70167,5.895108,3.950346,12.55657,-16.46629,87.8,0.9984175,0,29.5301,0,0,0,0,0.6833127,0.1008839,-26.24672,25.88235
39.915,33.82033,-118.3598,19.88388,3.144289,1853.75,44,2.128834,3.795004,47.36557,43.11169,122.1456,14.61862,15.55631,6.323809,3.637364,10.45482,-17.24047,87.8,0.9985395,0,29.8254,0,0,0,0,0.6971315,0.1055089,-26.24672,25.4902
40.918,33.82042,-118.3598,22.36936,2.638738,1839,44,2.394696,2.824208,37.8957,36.18003,125.0843,14.6146,14.13414,8.477295,3.598205,10.20106,-16.94788,87.8,0.998265,0,29.8254,0,0,0,0,0.7183281,0.1132285,-26.24672,24.31373
41.918,33.82052,-118.3598,23.6121,0.9613167,1419.5,44,2.121012,2.570661,15.08529,13.18072,48.76832,14.62532,12.84236,24.56225,3.971709,10.88901,-16.39252,87.8,0.998997,0,29.8254,0,0,0,0,0.7326422,0.1188582,-26.24672,19.21569
42.914,33.82063,-118.3598,24.85485,2.437153,1607,48,1.52017,2.485823,44.95792,33.41608,109.2128,14.62532,15.77243,10.19831,4.580518,11.13241,-17.02231,91.4,0.998997,0,29.8254,0,0,0,0,0.7493004,0.12568,-26.24672,22.35294
43.929,33.82073,-118.3598,24.85485,3.43028,1908.5,48,-1.092739E-15,1.613199,49.31376,47.03296,129.4327,14.60612,14.60612,7.245719,5.055256,12.65908,-17.31516,91.4,0.9976855,0,29.8254,0,0,0,0,0.7693318,0.1340129,-26.24672,28.23529
44.918,33.82084,-118.3598,27.34033,4.087825,2053,48,4.325158,1.593268,52.76694,56.04863,143.3871,14.59719,14.68202,6.688234,4.708367,12.18095,-17.24991,91.4,0.9970755,0,29.8254,0,0,0,0,0.7837296,0.140286,-26.24672,31.37255
45.915,33.82096,-118.3598,28.58307,3.914362,2044.5,48,2.040905,1.577246,50.43067,53.67026,137.8734,14.6012,14.54807,7.302103,4.049503,12.4377,-16.87621,91.4,0.99735,0,29.8254,0,0,0,0,0.7976913,0.1467901,-22.96588,29.41176
46.919,33.82109,-118.3598,31.06856,2.536539,1855.25,53,4.179262,2.413099,35.55095,34.77877,98.45683,14.62532,14.80258,12.2484,4.426117,12.25473,-17.17743,91.4,0.998997,0,29.8254,0,0,0,0,0.8123368,0.1542168,-22.96588,23.92157
47.917,33.82122,-118.3598,32.3113,2.635046,1839.75,53,2.10865,2.530795,37.85498,36.1294,77.97627,14.62532,14.21854,12.26214,4.660597,12.14223,-16.57039,91.4,0.998997,0,29.8254,0,0,0,0,0.8341037,0.1657178,-22.96588,23.92157
48.915,33.82135,-118.3598,32.3113,1.898113,1655.25,53,-1.092739E-15,2.12681,28.56612,26.02523,82.57813,14.62532,13.93544,17.02286,4.935882,11.74637,-16.93413,91.4,0.998997,0,29.5301,0,0,0,0,0.8487378,0.1735183,-22.96588,25.4902
49.914,33.82149,-118.3598,32.3113,0.7071351,1258.5,53,-1.092739E-15,1.665763,14.67853,9.695608,40.4628,14.62532,11.90065,45.69325,4.486474,11.2092,-17.10066,91.4,0.998997,0,29.8254,0,0,0,0,0.8640291,0.1818036,-22.96588,21.96078
50.929,33.82162,-118.3598,33.55404,2.9033,1763.25,53,2.030233,0.8277766,47.49836,39.80746,118.5727,14.61773,15.18123,11.55721,4.249568,12.3676,-17.32594,91.4,0.9984785,0,29.5301,0,0,0,0,0.8845057,0.1931885,-22.96588,25.09804
51.924,33.82175,-118.3598,32.93267,3.34203,1870.25,57,-0.9471816,0.6383402,48.58371,45.82294,128.6819,14.6088,14.72221,9.854094,4.79203,12.51361,-16.88774,96.8,0.9978685,0,29.8254,0,0,0,0,0.8991536,0.2012404,-22.96588,27.05882
52.916,33.8219,-118.3598,34.17542,3.231979,1845.25,57,-1.092739E-15,0.6941853,45.89725,44.31402,126.1305,14.61371,14.49136,10.57415,4.060029,11.82615,-17.32534,96.8,0.998204,0,29.8254,0,0,0,0,0.9191824,0.2126204,-26.24672,21.96078
53.916,33.82204,-118.3598,35.41816,1.730018,1515.5,57,2.819136,1.258013,29.90942,23.72047,82.20561,14.62532,15.31653,20.47271,4.370122,11.19642,-17.53709,96.8,0.998997,0,29.8254,0,0,0,0,0.9366453,0.2226983,-22.96588,21.56863
54.92,33.82219,-118.3598,35.41816,1.67197,1481.25,57,-1.092739E-15,0.8519661,30.19977,22.92456,81.28432,14.62532,13.68673,21.18349,3.37736,11.6916,-17.19692,96.8,0.998997,0,29.8254,0,0,0,0,0.9506285,0.230975,-22.96588,21.17647
55.916,33.82233,-118.3598,35.41816,1.581379,1500,61,-1.092739E-15,1.041402,27.82195,21.68247,75.91917,14.62532,14.58156,22.39701,3.481317,12.28174,-17.21467,96.8,0.998997,0,29.8254,0,0,0,0,0.9649033,0.2394074,-22.96588,21.17647
56.912,33.82248,-118.3598,35.41816,2.026417,1610,61,-1.092739E-15,0.5638273,34.76649,27.78443,90.63786,14.62532,14.86242,17.47822,4.540558,11.48756,-16.92227,96.8,0.998997,0,29.5301,0,0,0,0,0.9795185,0.2481378,-22.96588,22.7451
57.913,33.82262,-118.3598,35.41816,1.495186,1642.75,61,-1.092739E-15,-3.642464E-16,24.05567,20.50066,93.95872,14.62532,14.63023,23.68813,3.671474,12.05652,-17.82642,96.8,0.998997,0,29.8254,0,0,0,0,1.001061,0.2608134,-22.96588,21.96078
58.91,33.82277,-118.3598,36.03953,1.183836,1441.25,61,0.8586144,0.1717229,21.48569,16.2317,59.15055,14.62532,15.43798,30.44302,3.911484,11.8017,-17.4493,96.8,0.998997,0,29.5301,0,0,0,0,1.015835,0.2698308,-22.96588,19.60784
59.915,33.82291,-118.3598,36.03953,0.6684362,1333.5,65,-1.092739E-15,0.1717229,12.17129,9.165002,36.09721,14.62532,15.24509,53.91619,4.701066,11.48899,-17.24419,100.4,0.998997,0,29.5301,0,0,0,0,1.034064,0.2806715,-22.96588,17.64706
60.914,33.82306,-118.3598,35.41816,0.6701952,1276.5,65,-1.090082,-0.04629359,13.61762,9.18912,37.8083,14.62532,14.90261,52.84753,4.734085,11.57513,-17.09574,100.4,0.998997,0,29.5301,0,0,0,0,1.048471,0.2892453,-22.96588,17.64706
61.921,33.8232,-118.3598,35.41816,1.104679,1295.25,65,-1.092739E-15,-0.04629359,22.54115,15.14637,40.39053,14.62532,14.92181,32.06195,6.860457,12.47485,-17.74796,100.4,0.998997,0,29.8254,0,0,0,0,1.069365,0.301496,-22.96588,19.21569
62.92,33.82334,-118.3598,34.79679,2.238382,1643.75,65,-0.9598491,-0.6257921,38.52187,30.6907,98.06298,14.62532,15.18927,15.54551,6.260243,12.70369,-16.70521,100.4,0.998997,0,29.5301,0,0,0,0,1.083678,0.3098437,-22.96588,22.7451
63.918,33.82348,-118.3598,34.79679,2.202321,1641.25,70,-1.092739E-15,-0.4099863,35.43259,30.19627,96.63015,14.62532,14.56102,15.80005,4.886713,11.92363,-17.35436,100.4,0.998997,0,29.5301,0,0,0,0,1.099472,0.3190706,-22.96588,22.7451
64.922,33.82362,-118.3598,34.17542,2.312261,1654.5,70,-0.9859386,-0.3891575,37.1618,31.70367,100.6414,14.62532,14.72132,14.78008,4.297919,12.28497,-17.02773,100.4,0.998997,0,29.8254,0,0,0,0,1.114163,0.3274184,-22.96588,23.13725
65.918,33.82377,-118.3598,35.41816,1.872501,1651.5,70,-1.090714,-0.02893766,29.96658,25.67407,91.62007,14.62532,14.62532,18.9149,4.38632,11.05696,-17.01901,100.4,0.998997,0,29.5301,0,0,0,0,1.135706,0.3402996,-22.96588,21.96078
66.919,33.82392,-118.3598,36.6609,1.840838,1577.25,70,1.833514,0.3377652,30.8467,25.23993,88.90581,14.62532,14.93475,19.91533,6.014029,11.08328,-17.03587,100.4,0.998997,0,29.5301,0,0,0,0,1.150871,0.349456,-22.96588,21.96078
67.92,33.82406,-118.3598,36.03953,1.865465,1573.25,70,-1.088061,0.3121228,31.28913,25.57759,85.38783,14.62532,14.6012,19.31933,4.840485,11.262,-16.73726,100.4,0.998997,0,29.5301,0,0,0,0,1.164914,0.3578815,-22.96588,21.96078
68.922,33.82421,-118.3598,36.6609,1.752886,1558.5,74,1.396086,0.7885278,29.3729,24.03401,80.99413,14.62532,14.66059,20.9146,5.113835,11.45599,-16.41219,104,0.998997,0,29.5301,0,0,0,0,1.182336,0.3685934,-22.96588,21.56863
69.917,33.82436,-118.3598,36.03953,1.563789,1528,74,-1.121041,-0.01404295,26.79022,21.44128,73.69897,14.62532,14.3574,23.44364,4.525788,11.88981,-16.65655,104,0.998997,0,29.5301,0,0,0,0,1.203313,0.3812528,-22.96588,20.78431
70.917,33.82451,-118.3598,37.28227,1.041353,1477.25,74,2.125299,0.6291596,18.63107,14.27811,58.18069,14.62532,14.25738,35.80176,4.654771,11.46816,-17.0264,104,0.998997,0,29.5301,0,0,0,0,1.219011,0.3908243,-22.96588,19.60784
71.92,33.82466,-118.3598,36.6609,0.6358939,1286.5,74,-1.089975,0.2620739,12.5586,8.718811,35.59439,14.62532,13.95018,57.65255,5.543661,10.78308,-17.44129,104,0.998997,0,29.8254,0,0,0,0,1.233016,0.3994159,-22.96588,17.64706
72.918,33.8248,-118.3598,36.03953,0.6288577,1268.75,79,-1.12369,-0.3894508,13.1103,8.622337,35.693,14.62532,15.08746,57.30951,4.877505,10.63478,-17.22419,104,0.998997,0,29.8254,0,0,0,0,1.248079,0.4085623,-22.96588,17.64706
73.919,33.82494,-118.3598,36.03953,0.6244601,1261.5,79,-1.639109E-15,-0.2418814,13.00835,8.562041,35.64709,14.62532,14.73293,57.7131,4.874275,12.16689,-16.17115,104,0.998997,0,29.5301,0,0,0,0,1.262868,0.4174773,-22.96588,17.64706
74.917,33.82508,-118.3598,34.79679,0.6244601,1252.25,79,-1.077379,-0.4228204,13.17976,8.562041,35.85983,14.62532,14.69095,55.723,5.627752,10.76467,-17.73591,104,0.998997,0,29.8254,0,0,0,0,1.285089,0.4305088,-22.96588,17.2549
75.914,33.82522,-118.3598,34.17542,0.6139058,1233.5,79,-0.936766,-1.035233,13.1887,8.417331,35.84011,14.62532,14.70569,55.66882,4.091055,11.10808,-17.30232,104,0.998997,0,29.8254,0,0,0,0,1.300161,0.4393004,-22.96588,17.2549
76.916,33.82535,-118.3598,34.17542,0.6183034,1203.75,79,-1.639109E-15,-0.8172385,13.40027,8.477627,36.98896,14.62532,14.82893,55.27289,5.555598,11.21277,-17.6496,104,0.998997,0,29.8254,0,0,0,0,1.314622,0.4474571,-22.96588,17.2549
77.918,33.82547,-118.3598,32.93267,0.6156649,1135.75,83,-1.999886,-0.9924777,13.72287,8.441449,39.03627,14.62532,14.56102,53.49123,3.908472,11.65167,-16.88029,107.6,0.998997,0,29.5301,0,0,0,0,1.332159,0.4570048,-22.96588,17.2549
78.917,33.82558,-118.3598,29.20445,0.6165444,1060,83,-4.354351,-2.105909,14.84751,8.453508,41.88565,14.62532,14.77133,49.38361,4.32492,12.02198,-16.29561,107.6,0.998997,0,29.8254,0,0,0,0,1.353092,0.4677139,-19.68504,17.2549
79.916,33.82568,-118.3598,26.09759,0.6191829,1107.75,83,-5.139741,-2.918381,14.77308,8.489686,40.08015,14.62532,14.749,42.14843,4.726561,11.08259,-15.38982,107.6,0.998997,0,29.5301,0,0,0,0,1.3681,0.4744158,-16.4042,17.2549
80.915,33.82576,-118.3598,24.85485,0.6042311,1060,83,-1.94981,-3.12099,14.06093,8.284679,41.04913,14.62532,14.46903,41.13467,3.767915,11.40171,-14.46389,107.6,0.998997,0,29.5301,0,0,0,0,1.38251,0.4804011,-16.4042,17.2549
81.919,33.82583,-118.3598,21.12662,0.6024721,878,87,-5.843412,-3.889695,16.70851,8.260561,49.4139,14.62532,14.93967,35.06656,3.725124,11.63573,-14.50383,107.6,0.998997,0,29.5301,0,0,0,0,1.397948,0.4861742,-13.12336,17.2549
82.921,33.82587,-118.3598,17.39839,0.6086287,793.75,87,-6.183893,-4.694242,20.20845,8.344975,55.21733,14.62532,14.89948,28.58622,3.064995,9.987679,-13.98296,107.6,0.998997,0,29.5301,0,0,0,0,1.412981,0.4907074,-13.12336,17.64706
83.917,33.8259,-118.3598,9.941939,0.6095082,1025,87,-8.327964,-5.781015,17.63939,8.357035,42.82156,14.62532,14.19174,20.38926,4.206538,8.87714,-13.873,107.6,0.998997,0,29.5301,0,0,0,0,1.436346,0.4956079,-13.12336,17.64706
84.918,33.8259,-118.3598,5.592341,0.6156649,739.75,87,-7.034417,-6.168349,21.99648,8.441449,60.18987,14.62532,14.77133,9.083417,5.411461,6.212942,-13.3797,107.6,0.998997,0,29.5301,0,0,0,0,1.451748,0.4972567,-13.12336,17.64706
85.917,33.82591,-118.3598,2.485485,0.6024721,779.5,87,-5.392673,-6.700024,20.28435,8.260561,55.65799,14.62532,14.69899,4.125477,5.677735,5.505424,-13.00049,107.6,0.998997,0,29.5301,0,0,0,0,1.465771,0.4979859,-13.12336,17.64706
86.915,33.82591,-118.3598,1.864114,0.6015925,776.5,92,-1.012453,-5.70002,20.33244,8.248502,55.79146,14.62532,14.69095,3.098632,5.509391,9.120351,-12.61974,109.4,0.998997,0,29.5301,0,0,0,0,1.482949,0.4985222,-13.12336,17.64706
87.911,33.8259,-118.3598,1.864114,0.8575332,1025.75,92,-5.463696E-16,-3.452941,26.08854,11.75773,60.20272,14.62532,15.04817,2.173809,4.287436,10.5723,-13.94997,109.4,0.998997,0,29.5301,0,0,0,0,1.503411,0.4991543,-13.12336,19.21569
88.92,33.82591,-118.3598,0,0.6684362,896.75,92,-2.87789,-2.420864,19.70073,9.165002,50.14643,14.62532,14.27614,0,4.63338,10.52151,-14.06976,109.4,0.998997,0,29.5301,0,0,0,0,1.518496,0.4991543,-9.84252,18.03922
89.913,33.82591,-118.3598,0,0.6068696,794.5,92,-7.284928E-16,-1.209935,20.4129,8.320857,55.00577,14.62532,14.40027,0,5.194085,11.7514,-14.36905,109.4,0.998997,0,29.5301,0,0,0,0,1.53271,0.4991543,-9.84252,17.2549
90.914,33.82591,-118.3598,0,0.6086287,770.25,96,-7.284928E-16,-0.5755781,20.38774,8.344975,56.90199,14.62532,14.63737,0,3.82021,11.28882,-14.54616,109.4,0.998997,0,29.5301,0,0,0,0,1.548414,0.4991543,-13.12336,17.2549
91.909,33.82591,-118.3598,0,0.6068696,777.25,96,-7.284928E-16,-0.5755781,20.53048,8.320857,56.22655,14.62532,14.67533,0,4.126942,11.40792,-13.84227,109.4,0.998997,0,29.5301,0,0,0,0,1.570167,0.4991543,-13.12336,17.2549
92.913,33.82591,-118.3598,0,0.5936769,764,96,-7.284928E-16,-8.741914E-16,20.47943,8.139969,55.95816,14.62532,14.74007,0,4.153317,10.66817,-15.04034,109.4,0.998997,0,29.5301,0,0,0,0,1.581396,0.4991543,-13.12336,17.2549
93.916,33.82591,-118.3598,0,0.5725684,755.25,96,-7.284928E-16,-8.741914E-16,20.10432,7.850548,55.34855,14.62532,14.72534,0,3.912958,11.04838,-14.47527,109.4,0.998997,0,29.5301,0,0,0,0,1.601539,0.4991543,-13.12336,17.2549
94.915,33.82591,-118.3597,0,0.5848816,756.25,100,-7.284928E-16,-8.741914E-16,20.63915,8.019377,55.69411,14.62532,14.62353,0,4.756481,11.745,-14.43423,111.2,0.998997,0,29.5301,0,0,0,0,1.613433,0.4991543,-16.4042,17.2549
95.917,33.82591,-118.3597,0,0.5725684,753.75,100,-7.284928E-16,-8.741914E-16,20.14433,7.850548,55.4587,14.62532,14.75659,0,4.162698,11.29376,-15.10199,111.2,0.998997,0,29.5301,0,0,0,0,1.63567,0.4991543,-16.4042,17.2549
96.908,33.82591,-118.3597,0,0.5655321,750.75,100,-7.284928E-16,-8.741914E-16,19.97629,7.754074,54.49921,14.62532,14.55878,0,4.59681,10.90029,-14.46925,111.2,0.998997,0,29.5301,0,0,0,0,1.651022,0.4991543,-16.4042,17.2549
