# StartTime = 09-13-2017 09:08:22.8523 am
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Fuel rate (gal/hr), Engine RPM (RPM), Time since engine start (sec), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Intake manifold absolute pressure (inHg), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Instant fuel economy (MPG), Magnetometer Z (µT), Magnetometer Y (µT), Magnetometer X (µT), Engine coolant temperature (F), Fuel/Air commanded equivalence ratio, Ambient air temperature (F), Barometric pressure (inHg), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Engine reference torque (lb•ft), Mass air flow rate (lb/min), Trip Duration (min), Trip Distance (miles), Altitude (ft), Absolute throttle position (%)
0,33.82602,-118.3564,34.17542,0.8320271,1331.25,188,-1.526491,-0.3052982,0,11.40802,45.00747,14.62532,15.47102,41.07488,-7.981077,20.68795,-21.1882,140,0.998997,0,0,0,0,0,0,0.002925083,0.002833803,-22.96588,0
0.984,33.82599,-118.3562,33.55404,1.306089,1431.25,188,-0.5793262,-0.4211634,24.45602,17.90793,65.71493,14.62532,14.28864,25.69047,-8.501263,19.14254,-19.02714,140,0.998997,0,29.5301,0,0,0,0,0.0224984,0.01392356,-19.68504,20.39216
1.981,33.82596,-118.3561,34.17542,1.237486,1408.5,188,1.03678,-0.2138074,23.28579,16.96731,63.2689,14.62532,14.77535,27.6168,-10.80984,22.74255,-18.18461,140,0.998997,0,29.5301,0,0,0,0,0.03785243,0.0226308,-9.84252,19.21569
2.984,33.8259,-118.3559,33.55404,0.5145199,1267,188,-1.821232E-16,-0.4091075,10.80519,7.05464,28.94376,14.62532,13.77782,65.21428,-14.91255,16.25233,-14.46874,140,0.998997,0,29.5301,0,0,0,0,0.05888847,0.03441196,-6.56168,17.2549
3.985,33.82588,-118.3558,34.17542,0.5259537,1164,188,1.302299,-0.1486478,11.97382,7.21141,32.53878,14.62532,14.81732,64.97799,-13.65256,14.80439,-13.74374,140,0.998997,0,29.5301,0,0,0,0,0.07420657,0.04311919,-6.56168,17.2549
4.987,33.82587,-118.3556,32.93267,0.9015093,1310.75,192,0,-0.145097,20.29363,12.36069,49.52871,14.62532,15.33394,36.5306,-12.42524,17.27746,-15.5709,140,0.998997,0,29.5301,0,0,0,0,0.09505143,0.05461847,-6.56168,20.39216
5.982,33.82587,-118.3555,32.3113,1.606006,1364,192,-1.037374,-0.5599279,31.32851,22.02012,91.75413,14.62532,14.42974,20.11905,-5.384943,-5.839731,-19.36635,140,0.998997,0,29.5301,0,0,0,0,0.1100484,0.06274197,-9.84252,21.56863
6.984,33.82586,-118.3553,32.3113,0.9657143,1233.5,192,0,-0.3646278,20.35281,13.24102,56.37885,14.62532,14.34937,33.45845,10.29535,-10.86103,-30.24377,140,0.998997,0,29.5301,0,0,0,0,0.1246566,0.07067671,-13.12336,19.21569
8.001,33.82583,-118.3551,33.55404,1.673729,1332,192,1.848289,-0.4382339,33.4528,22.94868,90.4873,14.62532,15.07675,20.04748,7.49227,-9.619037,-20.02206,140,0.998997,0,29.5301,0,0,0,0,0.1400692,0.07934159,-16.4042,21.56863
8.992,33.82581,-118.355,34.17542,1.563789,1263.25,197,0.9700494,0.3561928,32.47515,21.44128,89.1447,14.62532,14.46412,21.85424,6.996842,-8.07961,-19.4174,140,0.998997,0,29.5301,0,0,0,0,0.154054,0.08737306,-16.4042,21.56863
9.993,33.8258,-118.3548,34.79679,0.909425,1260.75,197,2.128038,0.6190113,19.19309,12.46923,66.36314,14.62532,14.52262,38.26241,7.581633,-9.723321,-20.02364,140,0.998997,0,29.5301,0,0,0,0,0.1772853,0.1005154,-16.4042,18.82353
10.984,33.82578,-118.3546,34.17542,0.8575332,1275,197,-0.8935782,0.6477706,17.89566,11.75773,50.0233,14.62532,14.6021,39.85317,6.890416,-8.689319,-19.31029,140,0.998997,0,29.5301,0,0,0,0,0.19237,0.109134,-13.12336,18.82353
11.977,33.82578,-118.3545,34.17542,0.7071351,1298.25,197,0,0.2781129,14.67646,9.695608,39.2239,14.62532,14.59227,48.3294,6.696502,-6.816997,-18.66035,140,0.998997,0,29.5301,0,0,0,0,0.2070372,0.1175297,-16.4042,18.03922
12.979,33.82576,-118.3543,34.79679,0.5039657,1255.25,197,0.5557556,-0.03042118,10.32879,6.909929,28.91195,14.62532,13.95196,67.81298,5.439042,-8.308734,-19.16717,140,0.998997,0,29.5301,0,0,0,0,0.2280454,0.1295064,-13.12336,16.86275
13.978,33.82575,-118.3541,34.17542,0.3825918,1141.25,202,-0.1881414,0.0464747,8.179894,5.245758,24.14135,14.62532,14.49225,89.32607,5.435586,-9.096319,-18.92892,140,0.998997,0,29.5301,0,0,0,0,0.2381763,0.1353214,-13.12336,16.47059
14.977,33.82573,-118.354,32.93267,0.3922665,1084.25,202,-1.886574,-0.5936587,9.449797,5.378409,26.05305,14.62532,15.03924,87.12296,5.968716,-8.749376,-20.22067,140,0.998997,0,29.5301,0,0,0,0,0.2609056,0.1481089,-9.84252,16.47059
15.987,33.82572,-118.3539,31.06856,0.3869894,1037.5,202,-3.061577,-1.027259,9.957889,5.306054,27.53224,14.62532,14.86733,80.28272,7.679295,-8.68337,-18.9396,140,0.998997,0,29.5301,0,0,0,0,0.2758298,0.1559953,-9.84252,16.47059
16.986,33.82571,-118.3537,27.34033,0.3825918,989,202,-6.140784,-2.255415,11.12929,5.245758,27.85775,14.62532,14.65657,71.46085,7.017173,-8.742085,-19.3211,140,0.998997,0,29.5301,0,0,0,0,0.290141,0.1628717,-3.28084,16.47059
17.984,33.8257,-118.3536,24.23348,0.3869894,905.25,202,-5.340781,-3.434723,10.18867,5.306054,30.78486,14.62532,14.59629,62.62053,6.72397,-8.403081,-19.19714,140,0.998997,0,29.5301,0,0,0,0,0.304864,0.1692068,0,16.47059
18.984,33.82569,-118.3536,17.39839,0.4239292,725.75,206,-9.380045,-5.161952,13.65608,5.812541,42.06424,14.62532,14.84099,41.04079,6.905175,-8.122392,-20.25945,141.8,0.998997,0,29.5301,0,0,0,0,0.3225858,0.1748205,0,16.86275
19.989,33.8257,-118.3535,13.04879,1.051028,915.5,206,-3.68069,-6.152746,30.64871,14.41076,72.64137,14.62532,14.59317,12.41527,6.622959,-9.932468,-19.32973,141.8,0.998997,0,29.5301,0,0,0,0,0.3425213,0.1795925,0,19.60784
20.999,33.8257,-118.3535,11.80605,2.292032,1651.5,206,-1.773419,-5.632348,43.25113,31.42631,99.9422,14.62532,14.57843,5.15091,6.880643,-9.148344,-19.21417,141.8,0.998997,0,29.5301,0,0,0,0,0.3582412,0.1826984,0,23.52941
21.997,33.8257,-118.3534,11.80605,2.741802,1765.5,206,-7.284928E-16,-4.868634,41.9355,37.59316,111.8343,14.62264,14.54137,4.305945,6.526632,-9.277968,-18.71259,141.8,0.998814,0,29.5301,0,0,0,0,0.3735847,0.1856966,0,25.09804
22.991,33.82568,-118.3533,15.53428,3.189725,1851.5,211,5.877174,-1.81914,47.39898,43.73468,124.0613,14.61281,14.76463,4.8701,6.685989,-9.679834,-19.0744,141.8,0.998143,0,29.5301,0,0,0,0,0.3890514,0.189484,0,26.27451
23.987,33.82567,-118.3532,18.01976,3.227964,1893.75,211,4.174095,0.919432,45.64032,44.25897,122.7475,14.61281,14.55611,5.582394,7.943298,-8.733327,-19.46116,141.8,0.998143,0,29.5301,0,0,0,0,0.4036401,0.1937034,3.28084,26.27451
24.986,33.82566,-118.3531,21.12662,2.591377,1945.25,211,5.528607,3.115975,35.42935,35.53065,116.3552,14.62532,14.55878,8.152662,8.19955,-8.480738,-19.08003,141.8,0.998997,0,29.5301,0,0,0,0,0.4257838,0.2008403,3.28084,23.92157
25.995,33.82565,-118.353,23.6121,2.490804,1885,211,3.877081,3.891392,35.21494,34.15169,95.15573,14.62532,14.6472,9.479712,7.933241,-8.564031,-20.13093,141.8,0.998997,0,29.5301,0,0,0,0,0.441494,0.2068463,3.28084,23.92157
26.99,33.82565,-118.3529,23.6121,1.122269,1763.25,211,-3.642464E-16,3.362197,16.68444,15.38756,45.83422,14.62532,14.84277,21.03961,8.100809,-8.949643,-20.54226,141.8,0.998997,0,29.5301,0,0,0,0,0.4559003,0.2125907,0,19.60784
27.988,33.82564,-118.3528,24.85485,1.146016,1386.5,215,1.620285,2.630863,22.52471,15.71315,59.52201,14.62532,15.346,21.68804,8.359431,-8.666703,-20.36367,143.6,0.998997,0,29.5301,0,0,0,0,0.4725828,0.2192797,3.28084,18.03922
28.98,33.82564,-118.3526,24.23348,0.5092428,1243.75,215,-1.05115,1.557065,10.89429,6.982285,29.99406,14.62532,13.75951,47.58727,7.752845,-7.955831,-20.05246,143.6,0.998997,0,29.5301,0,0,0,0,0.4935279,0.2278806,3.28084,16.86275
29.98,33.82563,-118.3525,24.23348,0.5259537,1133.5,215,-3.642464E-16,0.4989124,12.14529,7.21141,33.41433,14.62532,14.70658,46.0753,7.989884,-7.97041,-20.69998,143.6,0.998997,0,29.5301,0,0,0,0,0.5085632,0.2339841,0,16.86275
30.984,33.82562,-118.3524,24.23348,0.536508,1143.75,215,-3.642464E-16,0.1138268,12.5002,7.35612,33.77939,14.62532,14.8066,45.1689,7.771684,-9.204939,-20.09056,143.6,0.998997,0,29.5301,0,0,0,0,0.5234835,0.2399638,0,17.2549
31.979,33.82561,-118.3523,23.6121,0.536508,1110,219,-0.9817905,-0.08253126,12.6891,7.35612,34.80647,14.62532,14.77222,44.01073,7.701821,-9.931216,-20.67853,143.6,0.998997,0,29.5301,0,0,0,0,0.5382034,0.2458472,0,17.2549
32.994,33.82561,-118.3522,21.12662,0.5426646,1050.75,219,-1.92266,-1.203111,13.33553,7.440535,37.19108,14.62532,14.7557,40.07631,7.903994,-9.501742,-20.12698,143.6,0.998997,0,29.5301,0,0,0,0,0.5617108,0.2542939,0,17.2549
33.987,33.8256,-118.3521,19.26251,0.5356284,962.5,219,-3.168305,-1.626542,14.8071,7.344061,39.87723,14.62532,14.74275,35.96244,7.983731,-9.281455,-20.02197,143.6,0.998997,0,29.5301,0,0,0,0,0.5759941,0.2589926,0,17.2549
34.99,33.8256,-118.352,17.39839,0.5875202,785.75,219,-3.069886,-2.240519,18.62803,8.055554,53.84497,14.62532,14.69319,29.61327,8.605361,-8.965323,-19.73564,143.6,0.998997,0,29.5301,0,0,0,0,0.5917397,0.2635724,0,17.2549
35.993,33.82559,-118.352,13.67017,0.518038,930.25,219,-6.23596,-3.291353,17.3742,7.102877,40.10225,14.62532,14.61773,26.38835,8.341895,-8.915125,-19.88186,143.6,0.998997,0,29.5301,0,0,0,0,0.6063973,0.2671272,0,17.2549
37,33.8256,-118.3519,11.18468,0.4670258,744.5,224,-3.607222,-3.600806,15.8023,6.403442,45.17341,14.62532,14.60612,23.94875,7.584783,-7.217391,-19.0754,145.4,0.998997,0,29.5301,0,0,0,0,0.623369,0.2704931,0,16.86275
37.995,33.82559,-118.3519,8.699197,0.3597242,977.25,224,-4.194734,-4.055222,11.00679,4.932219,26.50762,14.62532,14.24577,24.18296,7.480915,-5.37003,-17.39528,145.4,0.998997,0,29.5301,0,0,0,0,0.6381335,0.2727486,0,16.47059
38.99,33.82558,-118.3519,5.592341,0.3869894,814,224,-4.289873,-4.051547,12.69203,5.306054,34.46929,14.62532,14.89948,14.45089,4.299913,-5.05104,-16.0652,145.4,0.998997,0,29.5301,0,0,0,0,0.6597267,0.2752259,0,16.47059
39.988,33.82557,-118.3519,4.97097,0.3790736,636.5,224,-1.080213,-3.461545,15.13269,5.197521,42.88762,14.62532,14.69095,13.11347,5.903867,-9.323914,-17.68881,145.4,0.998997,0,29.5301,0,0,0,0,0.6733555,0.2764329,0,16.47059
40.984,33.82557,-118.3519,3.106856,0.374676,665.5,228,-2.910172,-3.0101,15.538,5.137225,40.54288,14.62532,14.73203,8.292112,7.078194,-9.680331,-18.8831,145.4,0.998997,0,29.5301,0,0,0,0,0.6887516,0.2773114,0,16.47059
41.992,33.82558,-118.3519,1.864114,0.3737965,660.75,228,-1.928,-2.681735,15.02877,5.125166,40.73848,14.62532,14.74007,4.986974,6.594816,-9.907257,-18.56334,145.4,0.998997,0,29.5301,0,0,0,0,0.7045279,0.2778849,0,16.47059
42.986,33.82558,-118.3519,1.864114,0.3702784,655.25,228,0,-1.65943,14.88733,5.076929,40.69379,14.62532,14.69185,5.034356,7.417953,-10.38821,-18.89433,145.4,0.998997,0,29.5301,0,0,0,0,0.7278841,0.2786185,-3.28084,16.47059
43.986,33.82558,-118.3519,0,0.3650013,654.5,228,-2.895594,-1.762796,14.88816,5.004574,41.41781,14.62532,14.64987,0,6.885666,-10.33833,-17.2756,145.4,0.998997,0,29.5301,0,0,0,0,0.7432013,0.2788427,-3.28084,16.47059
44.987,33.82558,-118.3519,0,0.3720375,653,228,0,-1.187314,15.19257,5.101048,41.02799,14.62532,14.59629,0,6.429381,-9.85338,-18.27921,145.4,0.998997,0,29.5301,0,0,0,0,0.7564514,0.2788427,-3.28084,16.47059
45.998,33.82558,-118.3519,0,0.3773146,662.5,233,0,-0.7766545,15.31437,5.173403,41.01328,14.62532,14.64005,0,7.257594,-9.453627,-18.76065,149,0.998997,0,29.5301,0,0,0,0,0.7728491,0.2788427,-3.28084,16.47059
46.986,33.82558,-118.3519,0,0.3702784,660,233,0,-0.5791188,14.97755,5.076929,40.11303,14.62532,14.6204,0,7.78565,-10.22267,-18.52711,149,0.998997,0,29.5301,0,0,0,0,0.7926386,0.2788427,-3.28084,16.47059
47.997,33.82558,-118.3519,0,0.3693989,658.5,233,0,-0.5791188,14.95897,5.06487,40.39676,14.62532,14.65211,0,8.117952,-9.537519,-16.91698,149,0.998997,0,29.5301,0,0,0,0,0.806954,0.2788427,-3.28084,16.47059
48.984,33.82558,-118.3519,0,0.3702784,657.75,233,0,2.476876E-15,15.20798,5.076929,40.53912,14.62532,14.63916,0,6.522814,-9.650685,-18.36821,149,0.998997,0,29.5301,0,0,0,0,0.8212778,0.2788427,-3.28084,16.47059
49.986,33.82558,-118.3519,0,0.4819776,654.5,237,0,2.476876E-15,19.65955,6.608449,39.67595,14.62532,14.6088,0,7.898013,-9.236207,-17.82359,149,0.998997,0,29.5301,0,0,0,0,0.8433357,0.2788427,-3.28084,16.86275
50.985,33.82558,-118.3519,0,0.5206766,693.75,237,0,2.476876E-15,20.03648,7.139054,52.03852,14.62532,14.99816,0,7.902815,-9.546147,-18.98338,149,0.998997,0,29.5301,0,0,0,0,0.8586867,0.2788427,-3.28084,17.2549
51.987,33.82559,-118.3519,0,0.5066043,703,237,0,2.476876E-15,19.06891,6.946107,51.89437,14.62532,14.59138,0,8.388893,-9.338427,-18.16921,149,0.998997,0,29.5301,0,0,0,0,0.8733444,0.2788427,-3.28084,17.2549
52.998,33.82559,-118.3519,0,0.5066043,700,237,0,2.476876E-15,19.21794,6.946107,52.11677,14.62532,14.4668,0,8.587552,-9.934615,-18.46047,149,0.998997,0,29.5301,0,0,0,0,0.8952171,0.2788427,-3.28084,17.2549
53.991,33.82559,-118.3519,0,0.5022066,693.75,237,0,2.476876E-15,19.32573,6.885811,51.76463,14.62532,14.60701,0,7.884267,-9.283639,-17.61136,149,0.998997,0,29.5301,0,0,0,0,0.9098487,0.2788427,-3.28084,17.2549
54.985,33.82559,-118.3519,0,0.49605,688.25,241,0,2.476876E-15,19.24135,6.801396,53.2826,14.62532,14.71462,0,8.263704,-10.28239,-18.48292,149,0.998997,0,29.5301,0,0,0,0,0.92762,0.2788427,-3.28084,17.2549
55.991,33.82559,-118.3519,0,0.5057247,692,241,0,2.476876E-15,19.55271,6.934048,52.62775,14.62532,14.65791,0,8.00155,-9.258964,-18.04442,149,0.998997,0,29.5301,0,0,0,0,0.9406341,0.2788427,-3.28084,17.2549
56.987,33.82559,-118.3519,0,0.5110018,696,241,0,2.476876E-15,20.05443,7.006403,52.8713,14.62532,14.68202,0,8.239761,-10.1655,-17.83878,149,0.998997,0,29.5301,0,0,0,0,0.9567,0.2788427,-3.28084,17.2549
57.987,33.82559,-118.3519,0,0.5145199,692.75,241,0,2.476876E-15,20.07445,7.05464,53.48505,14.62532,14.64228,0,7.902639,-9.225221,-17.6342,149,0.998997,0,29.5301,0,0,0,0,0.9782292,0.2788427,-3.28084,17.2549
58.987,33.82559,-118.3519,0,0.5039657,696,246,0,2.476876E-15,19.39512,6.909929,51.96129,14.62532,14.57665,0,8.489308,-9.576855,-17.74132,149,0.998997,0,29.5301,0,0,0,0,0.9932866,0.2788427,-3.28084,17.2549
59.995,33.82559,-118.3519,0,0.4819776,714,246,0,2.476876E-15,18.63594,6.608449,48.6111,14.62532,14.59986,0,6.61782,-8.911746,-19.00248,149,0.998997,0,29.5301,0,0,0,0,1.010719,0.2788427,-3.28084,16.47059
60.985,33.82559,-118.3519,0,0.3737965,678,246,0,2.476876E-15,14.76748,5.125166,39.79541,14.62532,14.05288,0,7.348928,-9.613051,-18.98149,149,0.998997,0,29.5301,0,0,0,0,1.025668,0.2788427,-3.28084,16.47059
61.991,33.82559,-118.3519,0,0.3702784,659.25,246,0,2.476876E-15,15.09607,5.076929,40.44688,14.62532,14.67845,0,8.367759,-9.519483,-18.57475,149,0.998997,0,29.5301,0,0,0,0,1.041088,0.2788427,-3.28084,16.47059
62.986,33.82559,-118.3519,0,0.3702784,661.5,246,0,2.476876E-15,14.99338,5.076929,40.3093,14.62532,14.76642,0,7.414608,-9.837804,-17.99778,149,0.998997,0,29.5301,0,0,0,0,1.05547,0.2788427,-3.28084,16.47059
63.982,33.82559,-118.3519,0,0.3667604,652.25,250,0,2.476876E-15,15.22493,5.028692,40.49254,14.62532,14.71462,0,7.861733,-9.634947,-18.4785,149,0.998997,0,29.5301,0,0,0,0,1.07245,0.2788427,-3.28084,16.47059
64.982,33.82559,-118.3519,0,0.3606037,645.25,250,0,2.476876E-15,14.96935,4.944278,40.63735,14.62532,14.68336,0,6.931059,-9.300404,-17.98381,149,0.998997,0,29.5301,0,0,0,0,1.093312,0.2788427,-3.28084,16.47059
65.986,33.82559,-118.3519,0,0.3650013,645.25,250,0,2.476876E-15,15.24642,5.004574,40.73551,14.62532,14.59629,0,7.606104,-9.828109,-18.52235,149,0.998997,0,29.5301,0,0,0,0,1.108693,0.2788427,-3.28084,16.47059
66.976,33.82559,-118.3519,0,0.3650013,646.75,250,0,2.476876E-15,15.02385,5.004574,40.64103,14.62532,14.63425,0,8.274008,-9.856456,-18.5852,149,0.998997,0,29.5301,0,0,0,0,1.122272,0.2788427,-3.28084,16.47059
67.986,33.82559,-118.3519,0,0.3650013,646,255,0,2.476876E-15,15.11677,5.004574,40.68821,14.62532,14.67935,0,7.906754,-9.535284,-17.86488,149,0.998997,0,29.5301,0,0,0,0,1.138742,0.2788427,-3.28084,16.47059
68.982,33.82559,-118.3519,0,0.3641218,645.25,255,0,2.476876E-15,15.32319,4.992515,40.63735,14.62532,14.62933,0,8.070415,-10.59627,-18.17115,149,0.998997,0,29.5301,0,0,0,0,1.160956,0.2788427,-3.28084,16.47059
69.981,33.82559,-118.3519,0,0.3606037,641.25,255,0,2.476876E-15,15.09805,4.944278,40.49576,14.62532,14.58736,0,8.341908,-10.48824,-18.75898,149,0.998997,0,29.5301,0,0,0,0,1.175367,0.2788427,-3.28084,16.47059
70.992,33.82558,-118.3519,0,0.3896279,622.5,255,0,2.476876E-15,16.118,5.342232,45.0731,14.62532,14.61371,0,8.631426,-9.995322,-18.32299,149,0.998997,0,29.5301,0,0,0,0,1.19043,0.2788427,-3.28084,16.47059
71.989,33.82558,-118.3519,0,0.5461827,680.25,255,0,2.476876E-15,22.16639,7.488771,57.81974,14.62532,15.16962,0,8.904353,-10.20392,-18.71632,149,0.998997,0,29.5301,0,0,0,0,1.205216,0.2788427,-3.28084,17.2549
72.991,33.82558,-118.3519,0,0.5110018,696.75,259,0,2.476876E-15,19.10991,7.006403,52.81438,14.62532,14.74409,0,8.218068,-10.52906,-18.55793,149,0.998997,0,29.5301,0,0,0,0,1.222374,0.2788427,-3.28084,17.2549
73.996,33.82558,-118.3519,0,0.5022066,690.5,259,0,2.476876E-15,19.54506,6.885811,52.37518,14.62532,14.57575,0,9.267397,-10.48187,-17.96663,149,0.998997,0,29.5301,0,0,0,0,1.237844,0.2788427,-6.56168,17.2549
74.993,33.82558,-118.3519,0,0.5092428,685.75,259,0,2.476876E-15,19.89115,6.982285,53.66157,14.62532,14.6079,0,9.440802,-10.33327,-17.98522,149,0.998997,0,29.5301,0,0,0,0,1.260846,0.2788427,-6.56168,17.2549
75.991,33.82558,-118.3519,0,0.5136404,685,259,0,2.476876E-15,19.99005,7.042581,53.99771,14.62532,14.63023,0,8.12611,-10.48153,-19.14931,149,0.998997,0,29.5301,0,0,0,0,1.275266,0.2788427,-6.56168,17.2549
76.989,33.82558,-118.3519,0,0.5022066,689.75,264,0,2.476876E-15,19.52379,6.885811,52.43213,14.62532,14.66282,0,8.966774,-10.00456,-18.32323,149,0.998997,0,29.5301,0,0,0,0,1.291152,0.2788427,-6.56168,17.2549
77.991,33.82558,-118.3519,0,0.5145199,692.75,264,0,2.476876E-15,19.8942,7.05464,53.48505,14.62532,14.59227,0,8.426992,-9.966213,-17.78907,149,0.998997,0,29.5301,0,0,0,0,1.305891,0.2788427,-6.56168,17.2549
78.989,33.82559,-118.3519,0,0.518038,686.5,264,0,2.476876E-15,20.0737,7.102877,54.34102,14.62532,14.62174,0,8.652798,-10.55685,-18.48262,149,0.998997,0,29.5301,0,0,0,0,1.321448,0.2788427,-6.56168,17.2549
79.988,33.82559,-118.3519,0,0.518038,693.75,264,0,2.476876E-15,19.97976,7.102877,53.77314,14.62532,14.59719,0,8.656085,-10.86741,-17.9485,149,0.998997,0,29.5301,0,0,0,0,1.344903,0.2788427,-6.56168,17.2549
80.987,33.82559,-118.3519,0,0.5083633,692,264,0,2.476876E-15,19.67746,6.970225,52.90233,14.62532,14.55209,0,8.916677,-10.92287,-18.04387,149,0.998997,0,29.5301,0,0,0,0,1.359735,0.2788427,-6.56168,17.2549
81.989,33.82559,-118.3519,0,0.5145199,694.5,268,0,2.476876E-15,19.84407,7.05464,53.98866,14.62532,14.64809,0,8.287111,-10.27117,-19.06311,150.8,0.998997,0,29.5301,0,0,0,0,1.376914,0.2788427,-6.56168,17.2549
82.987,33.82559,-118.3519,0,0.5145199,693.75,268,0,2.476876E-15,20.07532,7.05464,53.40795,14.62532,14.60612,0,8.521058,-10.41224,-19.00345,150.8,0.998997,0,29.5301,0,0,0,0,1.391944,0.2788427,-6.56168,17.2549
83.988,33.82559,-118.3519,0,0.5092428,691.25,268,0,2.476876E-15,19.79733,6.982285,53.05135,14.62532,14.65657,0,8.552036,-11.27706,-18.41713,150.8,0.998997,0,29.5301,0,0,0,0,1.407541,0.2788427,-6.56168,17.2549
84.988,33.82559,-118.3519,0,0.5329899,698.25,268,0,2.476876E-15,20.79597,7.307883,54.96861,14.62532,14.77044,0,8.905781,-10.58898,-18.50322,150.8,0.998997,0,29.5301,0,0,0,0,1.422664,0.2788427,-6.56168,17.2549
85.984,33.82559,-118.3519,0,0.5303513,709.25,268,0,2.476876E-15,20.20734,7.271706,53.84818,14.62532,14.65389,0,8.740625,-10.06131,-18.5094,150.8,0.998997,0,29.5301,0,0,0,0,1.444811,0.2788427,-6.56168,17.2549
86.982,33.82559,-118.3519,0,0.5277128,703.75,273,0,2.476876E-15,20.08538,7.235528,53.99902,14.62532,14.57441,0,8.040029,-10.26676,-18.74673,150.8,0.998997,0,29.5301,0,0,0,0,1.459832,0.2788427,-6.56168,17.2549
87.979,33.82559,-118.3519,0,0.5241947,707.75,273,0,2.476876E-15,19.97276,7.187291,53.33588,14.62532,14.6146,0,9.209819,-10.02392,-18.43946,150.8,0.998997,0,29.5301,0,0,0,0,1.473812,0.2788427,-6.56168,17.2549
88.98,33.82559,-118.3519,0,0.516279,706.25,273,0,2.476876E-15,19.71322,7.078758,52.64204,14.62532,14.68113,0,8.357166,-10.38329,-19.05648,150.8,0.998997,0,29.5301,0,0,0,0,1.487838,0.2788427,-6.56168,17.2549
89.983,33.82559,-118.3519,0,0.5118814,709.25,273,0,2.476876E-15,19.33174,7.018462,53.84818,14.62532,14.62933,0,8.890618,-10.81539,-18.28605,150.8,0.998997,0,29.5301,0,0,0,0,1.510464,0.2788427,-6.56168,17.2549
90.991,33.82559,-118.3519,0,0.5145199,706.25,277,0,2.476876E-15,19.5624,7.05464,52.46268,14.62532,14.58647,0,8.684382,-10.44348,-18.6196,150.8,0.998997,0,29.5301,0,0,0,0,1.518693,0.2788427,-6.56168,17.2549
92.005,33.82559,-118.3519,0,0.5145199,705.25,277,0,2.476876E-15,19.54159,7.05464,52.71668,14.62532,14.64898,0,8.70717,-11.27561,-18.81308,150.8,0.998997,0,29.5301,0,0,0,0,1.543364,0.2788427,-6.56168,17.2549
92.989,33.82559,-118.3519,0,0.3720375,749,277,0,2.476876E-15,13.30472,5.101048,38.89816,14.62532,14.33954,0,8.940895,-11.30972,-19.2128,150.8,0.998997,0,29.5301,0,0,0,0,1.559039,0.2788427,-6.56168,16.47059
93.993,33.82559,-118.3519,0,0.3702784,656.25,277,0,2.476876E-15,14.74813,5.076929,40.63178,14.62532,14.14084,0,8.833576,-9.826112,-18.97965,150.8,0.998997,0,29.5301,0,0,0,0,1.574705,0.2788427,-6.56168,16.47059
94.992,33.82559,-118.3519,0,0.3623627,658.5,277,0,2.476876E-15,14.61761,4.968396,39.6273,14.62532,14.68336,0,8.840268,-9.253968,-18.41978,150.8,0.998997,0,29.5301,0,0,0,0,1.591073,0.2788427,-6.56168,16.47059
95.992,33.82559,-118.3519,0,0.3650013,656.25,282,0,2.476876E-15,14.9893,5.004574,40.0527,14.62532,14.71551,0,8.889876,-9.777363,-17.70458,150.8,0.998997,0,29.5301,0,0,0,0,1.607607,0.2788427,-6.56168,16.47059
96.989,33.82559,-118.3519,0,0.3597242,648.25,282,0,2.476876E-15,14.75562,4.932219,39.96077,14.62532,14.71239,0,8.809253,-10.48001,-18.77254,150.8,0.998997,0,29.5301,0,0,0,0,1.623322,0.2788427,-6.56168,16.07843
97.987,33.82559,-118.3519,0,0.3606037,650,282,0,2.476876E-15,14.88286,4.944278,39.95062,14.62532,14.56861,0,8.436176,-9.971889,-18.78633,150.8,0.998997,0,29.5301,0,0,0,0,1.644232,0.2788427,-6.56168,16.07843
98.988,33.82559,-118.3519,0,0.3570856,647.5,282,0,2.476876E-15,14.7718,4.896041,40.30051,14.62532,14.5637,0,8.743482,-10.23022,-18.54533,150.8,0.998997,0,29.5301,0,0,0,0,1.660422,0.2788427,-6.56168,16.07843
99.986,33.82559,-118.3519,0,0.3570856,646.75,282,0,2.476876E-15,14.78893,4.896041,39.85759,14.62532,14.61549,0,8.616605,-10.40503,-18.80988,150.8,0.998997,0,29.5301,0,0,0,0,1.675433,0.2788427,-6.56168,16.07843
100.99,33.82559,-118.3519,0,0.3606037,646.75,287,0,2.476876E-15,14.93464,4.944278,40.15138,14.62532,14.63737,0,8.924925,-9.683825,-18.93603,152.6,0.998997,0,29.5301,0,0,0,0,1.694021,0.2788427,-6.56168,16.07843
101.988,33.82559,-118.3519,0,0.3570856,645.25,287,0,2.476876E-15,14.82331,4.896041,39.85209,14.62532,14.56191,0,7.897773,-10.21813,-18.51169,152.6,0.998997,0,29.5301,0,0,0,0,1.709472,0.2788427,-6.56168,16.07843
102.994,33.82559,-118.3519,0,0.3579651,642,287,0,2.476876E-15,14.93505,4.9081,40.05383,14.62532,14.64586,0,8.379085,-9.308965,-18.43428,152.6,0.998997,0,29.5301,0,0,0,0,1.725829,0.2788427,-6.56168,16.07843
